cliente_id,genero,edad,pais,ciudad,segmento_cliente,es_mayor,tiene_pareja,tiene_dependientes,latitud,longitud,borough,codigo_postal,estado,fecha_registro,ingreso_mediano,densidad_poblacional,tipo_contrato,antiguedad,cargo_mensual,ingresos_totales,metodo_pago,canal_registro,errores_pago,descuento_aplicado,aumento_precio_3m,facturacion_sin_papel,servicio_telefono,lineas_multiples,tipo_internet,seguridad_online,respaldo_online,proteccion_dispositivo,soporte_tecnico,streaming_tv,streaming_peliculas,nivel_riesgo,score_riesgo,conexiones_mensuales,dias_activos_semanales,promedio_conexion,caracteristicas_usadas,tasa_crecimiento_uso,dias_ultima_conexion,tickets_soporte,tiempo_resolucion,tipo_queja,escaladas,puntuacion_csat,puntuacion_nps,tasa_apertura_email,tasa_clics_marketing,respuesta_encuesta,referencias_hechas,cancelacion,fecha_ultimo_pago,intentos_cobro_fallidos,dias_mora,cambio_plan_reciente,downgrade_reciente,visitas_app_mensual,tiempo_sesion_promedio,features_nuevas_usadas,ultimo_contacto_soporte,competidores_area,ofertas_recibidas,precio_vs_mercado
7826-VVKWT,Femenino,56.0,USA,New York,Corporativo,1,Si,Si,40.75199135108394,-73.82648438816655,BRONX,10467,NY,2024-01-21,42000.0,13000.0,Dos años,24,153.16,3675.84,Cheque electrónico,Web,0,No,No,Si,Si,No,Fibra óptica,No,No,Si,No,Si,Si,Low,0.026,86,7,60.95,8,17.56,0.0,1,35.1,Ninguna,0,4.7,79.0,0.64,0.21,Satisfecho,0.0,0,2025-12-03,1,10,0,0,76,38.01,3,2025-10-28,1,3,Bajo
7831-QGOXH,Femenino,50.0,USA,New York,PYME,0,No,No,40.72255571990123,-73.95007341620246,BROOKLYN,11243,NY,2024-07-19,63000.0,14000.0,Mensual,18,148.19,2667.42,Cheque electrónico,Web,1,15%,Si,Si,Si,Si,Fibra óptica,No,No,No,No,Si,No,Alto,10.5,19,1,29.55,3,4.62,40.0,5,20.6,Calidad,0,2.7,22.0,0.22,0.11,Neutral,0.0,1,2025-11-13,1,10,0,0,17,49.4,1,2025-11-28,7,0,Competitivo
7833-PKIHD,Masculino,45.0,USA,New York,PYME,0,Si,Si,40.76422501752884,-73.98239076286046,QUEENS,11638,NY,2021-11-02,72000.0,8500.0,Un año,51,109.09,5563.59,Transferencia bancaria,Web,1,No,No,Si,Si,No,DSL,Si,No,No,Si,Si,Si,Low,0.0,133,4,116.04,5,20.02,0.0,1,5.4,Ninguna,0,4.5,83.0,0.65,0.26,Muy satisfecho,2.0,1,2025-11-26,1,10,0,0,49,15.75,8,2025-11-08,2,1,Competitivo
7838-LAZFO,Masculino,48.0,USA,New York,Residencial,0,Si,No,40.57914733328383,-74.10827140945958,QUEENS,11219,NY,2022-05-01,72000.0,8500.0,Un año,45,81.54,3669.3,Transferencia bancaria,Web,0,No,No,No,Si,No,DSL,Si,Si,Si,No,Si,Si,Low,0.121,117,6,51.24,10,13.36,7.0,1,24.2,Ninguna,0,2.8,53.0,0.47,0.23,Satisfecho,0.0,0,2025-11-16,0,0,0,1,40,44.4,6,2025-10-12,6,2,Competitivo
7839-NUIAA,Femenino,71.0,USA,New York,Residencial,0,Si,Si,40.717557262225434,-73.99527069592446,QUEENS,11579,NY,2021-01-06,72000.0,8500.0,Mensual,61,46.68,2847.48,Cheque electrónico,Web,0,No,Si,No,Si,Si,DSL,Si,Si,No,No,No,No,Low,0.172,111,7,100.75,10,14.99,4.0,1,17.9,Ninguna,0,3.4,67.0,0.41,0.19,Satisfecho,0.0,0,2025-11-15,3,30,0,0,33,116.99,1,2025-08-15,3,1,Competitivo
7839-QRKXN,Femenino,42.0,USA,New York,Residencial,0,No,No,40.82825094519786,-73.90380034459201,QUEENS,11274,NY,2025-12-11,72000.0,8500.0,Mensual,1,15.95,15.95,Cheque por correo,Web,1,No,No,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Alto,9.0,32,3,17.19,1,-4.56,0.0,6,45.2,Red,0,1.0,1.0,0.07,0.03,Muy insatisfecho,0.0,1,2025-12-23,0,0,0,0,99,113.35,10,2025-07-29,7,2,Competitivo
7841-FCRQD,Femenino,35.0,USA,New York,PYME,0,Si,No,40.671776444861315,-73.97093348208921,QUEENS,11574,NY,2023-04-26,72000.0,8500.0,Un año,33,83.08,2741.64,Tarjeta de crédito,Web,0,No,No,Si,Si,No,DSL,No,Si,No,Si,No,No,Low,0.0,134,7,52.91,11,8.04,2.0,2,6.0,Ninguna,0,4.4,80.0,0.74,0.34,Neutral,3.0,1,2025-11-17,1,10,0,0,80,91.28,10,2025-07-19,2,0,Competitivo
7841-TZDMQ,Masculino,63.0,USA,New York,Residencial,0,No,No,40.11238533659802,-77.51958437167269,BROOKLYN,11210,NY,2025-11-11,63000.0,14000.0,Mensual,2,47.87,95.74,Tarjeta de crédito,Web,1,25%,Si,Si,Si,No,DSL,No,No,No,No,No,No,Alto,10.0,6,1,23.82,4,0.69,59.0,8,40.6,Ninguna,0,2.1,12.0,0.12,0.05,Neutral,0.0,1,2025-11-06,2,5,1,1,11,109.34,3,2025-08-23,8,1,Bajo
7845-URHJN,Femenino,53.0,USA,New York,Residencial,0,Si,No,40.11238533659802,-77.51958437167269,MANHATTAN,10262,NY,2025-05-15,85000.0,28000.0,Mensual,8,17.46,139.68,Transferencia bancaria,Web,0,No,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,2.6889999999999996,118,7,88.73,9,0.32,6.0,5,21.4,Servicio,0,1.1,28.0,0.13,0.06,No respondió,0.0,0,2025-11-06,1,0,0,1,79,29.28,5,2025-09-28,2,0,Competitivo
7850-THJMU,Femenino,35.0,USA,New York,Residencial,0,Si,Si,40.75675100556541,-73.84393129117926,BRONX,10451,NY,2023-11-22,42000.0,13000.0,Dos años,26,15.6,405.6,Tarjeta de crédito,Web,0,No,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.0,100,4,107.03,9,5.02,5.0,2,42.9,Ninguna,0,4.6,78.0,0.62,0.21,Muy satisfecho,0.0,1,2025-12-09,0,0,0,1,76,76.51,1,2025-09-12,4,1,Bajo
7850-VWJUU,Femenino,58.0,USA,New York,PYME,0,No,No,40.68716068776511,-73.9228800466757,QUEENS,11372,NY,2024-02-20,72000.0,8500.0,Mensual,23,92.0,2116.0,Transferencia bancaria,Web,0,10%,No,Si,Si,No,Fibra óptica,Si,No,No,No,No,No,Low,0.303,79,5,92.6,6,24.36,3.0,4,32.9,Precio,1,3.6,44.0,0.38,0.16,No respondió,0.0,0,2025-12-10,0,10,0,0,74,62.5,8,2025-11-18,7,0,Alto
7851-FLGGQ,Masculino,30.0,USA,New York,Residencial,0,No,No,40.11238533659802,-77.51958437167269,BRONX,10457,NY,2025-12-11,42000.0,13000.0,Mensual,1,71.39,71.39,Cheque por correo,Web,0,No,Si,Si,No,Sin servicio,DSL,No,Si,No,Si,No,Si,Medium,6.175000000000001,82,4,81.88,8,12.15,6.0,8,10.2,Servicio,1,1.4,10.0,0.3,0.1,Sin Respuesta,0.0,0,2025-12-05,0,10,0,1,77,53.61,2,2025-08-06,1,1,Competitivo
7851-WZEKY,Femenino,42.0,USA,New York,PYME,0,No,No,40.77183190320879,-73.94939022253638,STATEN ISLAND,10305,NY,2025-11-11,82000.0,3200.0,Mensual,2,158.47,316.94,Cheque electrónico,Web,2,15%,Si,Si,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Alto,12.0,12,3,20.0,3,-5.03,38.0,6,18.9,Calidad,0,2.6,3.0,0.25,0.1,Sin Respuesta,0.0,1,2025-11-21,0,0,0,0,41,42.36,1,2025-09-07,5,0,Alto
7852-LECYP,Masculino,45.0,USA,New York,PYME,1,Si,No,40.85653509469761,-73.90046983700206,MANHATTAN,10032,NY,2024-12-16,85000.0,28000.0,Mensual,13,99.37,1291.81,Tarjeta de crédito,Web,0,No,No,No,Si,Si,Fibra óptica,Si,Si,No,No,No,Si,Low,0.4549999999999999,108,4,66.94,7,20.52,8.0,4,38.8,Servicio,0,3.0,54.0,0.32,0.15,Muy satisfecho,0.0,0,2025-12-10,0,10,0,0,54,104.63,3,2025-09-23,8,0,Competitivo
7853-GVUDZ,Femenino,20.0,USA,New York,Residencial,0,Si,Si,40.85035527309701,-73.89875491682575,QUEENS,11412,NY,2025-12-11,72000.0,8500.0,Mensual,1,22.19,22.19,Tarjeta de crédito,Web,1,15%,Si,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Alto,9.0,8,3,36.97,4,0.24,18.0,7,27.2,Servicio,2,1.9,13.0,0.29,0.11,Neutral,0.0,1,2025-12-06,0,5,0,0,91,60.72,4,2025-12-20,7,0,Alto
7853-OETYL,Femenino,21.0,USA,New York,Residencial,0,Si,No,40.63452867420973,-74.02148777792937,QUEENS,11576,NY,2025-09-12,72000.0,8500.0,Mensual,4,44.66,178.64,Cheque electrónico,Web,0,No,Si,Si,No,Sin servicio,DSL,Si,No,No,No,No,No,Low,0.707,51,6,53.55,9,4.78,2.0,3,22.1,Ninguna,0,3.9,49.0,0.23,0.11,Satisfecho,0.0,0,2025-11-20,3,0,1,1,58,88.26,3,2025-11-09,7,0,Bajo
7853-WNZSY,Masculino,21.0,USA,New York,Residencial,0,No,No,40.70738036880798,-73.79611172540667,STATEN ISLAND,10303,NY,2025-12-11,82000.0,3200.0,Mensual,1,16.8,16.8,Tarjeta de crédito,Web,0,No,No,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.837,113,5,55.99,8,13.78,0.0,4,46.2,Red,0,3.9,42.0,0.47,0.21,Satisfecho,1.0,0,2025-12-30,3,10,0,0,50,86.18,2,2025-08-27,8,3,Competitivo
7854-EDSSA,Masculino,50.0,USA,New York,Residencial,0,No,No,40.62947631506957,-74.149563714409,STATEN ISLAND,10305,NY,2024-03-21,82000.0,3200.0,Mensual,22,61.76,1358.72,Cheque electrónico,Web,0,No,No,No,Si,Si,DSL,Si,Si,No,No,No,No,Medium,5.45,107,5,98.98,9,0.56,0.0,5,27.6,Red,0,2.2,5.0,0.13,0.05,Muy satisfecho,0.0,0,2025-12-25,0,0,0,0,87,20.65,2,2025-08-31,5,2,Alto
7854-EKTJL,Femenino,47.0,USA,New York,Residencial,0,No,Si,40.61015040374787,-73.9845131281666,QUEENS,11238,NY,2025-11-11,72000.0,8500.0,Mensual,2,29.09,58.18,Cheque electrónico,Web,1,25%,No,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Alto,9.0,14,2,43.64,2,-13.94,19.0,8,39.3,Servicio,1,1.9,3.0,0.14,0.06,Muy insatisfecho,0.0,0,2025-12-08,1,10,1,0,52,10.63,2,2025-11-29,6,1,Competitivo
7854-FOKSF,Masculino,39.0,USA,New York,Residencial,0,No,No,40.68385099919841,-73.91210318943877,BROOKLYN,11237,NY,2025-12-11,63000.0,14000.0,Mensual,1,55.46,55.46,Cheque electrónico,Web,1,No,No,No,No,Sin servicio,DSL,No,No,No,No,No,Si,Alto,9.0,33,3,14.21,4,4.8,54.0,8,47.4,Servicio,3,1.9,5.0,0.1,0.03,Insatisfecho,0.0,0,2025-11-10,3,0,1,0,80,101.6,2,2025-10-12,8,3,Bajo
7855-DIWPO,Femenino,57.0,USA,New York,Residencial,0,No,No,40.634294940002334,-74.02366385503528,BRONX,10467,NY,2024-04-20,42000.0,13000.0,Mensual,21,108.33,2274.93,Cheque electrónico,Web,0,No,No,Si,Si,No,Fibra óptica,No,No,No,No,No,No,Low,0.31,131,6,90.71,6,17.12,0.0,3,16.3,Ninguna,0,3.4,36.0,0.22,0.1,Neutral,0.0,0,2025-12-08,1,5,1,1,8,61.39,5,2025-12-02,3,1,Competitivo
7856-GANIL,Masculino,64.0,USA,New York,Corporativo,1,Si,No,40.75015777016606,-73.88033440864761,MANHATTAN,10133,NY,2022-05-01,85000.0,28000.0,Un año,45,133.82,6021.9,Transferencia bancaria,Web,0,No,No,Si,Si,Si,Fibra óptica,No,Si,Si,Si,Si,No,Low,0.0,68,7,62.94,5,22.92,6.0,2,5.6,Ninguna,0,4.8,75.0,0.63,0.26,Satisfecho,1.0,0,2025-11-18,0,5,1,0,93,98.16,3,2025-11-25,3,3,Alto
7858-GTZSP,Femenino,57.0,USA,New York,PYME,0,No,No,40.73126448473732,-74.00667506657243,BRONX,10451,NY,2025-01-15,42000.0,13000.0,Mensual,12,145.67,1748.04,Cheque electrónico,Web,0,No,No,Si,Si,Si,Fibra óptica,No,No,No,No,No,Si,Low,0.517,122,6,46.93,9,19.96,1.0,4,14.5,Ninguna,0,3.9,55.0,0.29,0.1,Muy satisfecho,1.0,0,2025-11-18,0,0,0,0,2,39.16,6,2025-07-09,1,3,Competitivo
7860-KSUGX,Masculino,45.0,USA,New York,PYME,0,Si,Si,40.69925026016646,-73.93931851602113,BRONX,10451,NY,2020-02-11,42000.0,13000.0,Dos años,72,52.88,3807.36,Tarjeta de crédito,Web,0,No,No,No,Si,Si,DSL,Si,Si,Si,No,No,No,Low,0.198,146,5,107.42,11,7.84,7.0,1,29.2,Ninguna,0,3.2,67.0,0.46,0.23,Sin Respuesta,0.0,0,2025-12-08,0,30,0,0,7,104.11,6,2025-10-04,8,1,Competitivo
7860-UXCRM,Masculino,45.0,USA,New York,PYME,0,Si,Si,40.80692536740434,-73.88391323002834,BROOKLYN,11225,NY,2020-11-07,63000.0,14000.0,Dos años,63,87.08,5486.04,Tarjeta de crédito,Web,0,No,No,No,Si,No,DSL,Si,Si,Si,Si,Si,No,Low,0.0,52,4,83.15,5,20.84,4.0,1,8.9,Ninguna,0,4.5,98.0,0.5,0.19,Sin Respuesta,2.0,0,2025-11-29,1,0,0,0,81,100.54,3,2025-07-13,8,0,Competitivo
7861-UVUFT,Femenino,51.0,USA,New York,PYME,0,Si,No,40.83742338982477,-73.90666736257425,QUEENS,11531,NY,2024-10-17,72000.0,8500.0,Mensual,15,130.84,1962.6,Cheque electrónico,Web,4,15%,Si,Si,Si,No,Fibra óptica,No,No,Si,No,Si,No,Alto,10.5,38,1,10.84,2,0.73,57.0,7,23.7,Servicio,1,2.8,8.0,0.1,0.05,Neutral,0.0,1,2025-12-01,2,0,1,0,58,48.89,0,2025-09-10,4,1,Competitivo
7868-BGSZA,Masculino,44.0,USA,New York,PYME,0,Si,No,40.741894541448694,-73.91967349545197,BROOKLYN,11221,NY,2022-06-30,63000.0,14000.0,Un año,43,105.09,4518.87,Cheque electrónico,Web,0,No,No,Si,Si,Si,DSL,Si,No,Si,No,Si,Si,Low,0.135,85,7,112.16,5,2.75,0.0,1,16.7,Ninguna,0,3.5,67.0,0.37,0.17,Muy satisfecho,0.0,0,2025-12-18,3,0,0,0,29,52.35,8,2025-11-09,3,3,Competitivo
7868-TMWMZ,Femenino,63.0,USA,New York,Corporativo,1,Si,No,40.625156588544,-74.14911814240419,BROOKLYN,11253,NY,2021-02-05,63000.0,14000.0,Dos años,60,176.53,10591.8,Transferencia bancaria,Web,0,No,Si,Si,Si,No,Fibra óptica,Si,Si,Si,Si,Si,Si,Low,0.193,59,5,85.18,11,13.69,0.0,1,7.6,Ninguna,0,4.1,67.0,0.26,0.09,Satisfecho,0.0,0,2025-11-18,3,15,0,0,66,45.35,6,2025-11-08,6,1,Competitivo
7869-ZYDST,Masculino,47.0,USA,New York,Residencial,0,Si,No,40.77021226116396,-73.83291372260614,BROOKLYN,11209,NY,2023-06-25,63000.0,14000.0,Mensual,31,64.78,2008.18,Tarjeta de crédito,Web,0,No,Si,Si,Si,Si,DSL,No,No,No,No,Si,No,Low,0.29,121,5,100.28,11,4.15,1.0,1,29.9,Ninguna,0,3.4,59.0,0.32,0.11,Sin Respuesta,0.0,0,2025-12-13,3,15,1,1,54,9.0,5,2025-10-24,8,0,Competitivo
7872-BAAZR,Femenino,38.0,USA,New York,Residencial,0,Si,Si,40.77416930073836,-73.92685911541315,BRONX,10468,NY,2021-09-03,42000.0,13000.0,Un año,53,27.03,1432.59,Transferencia bancaria,Web,0,No,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.0,98,7,76.76,11,2.02,3.0,1,15.4,Ninguna,0,4.1,72.0,0.55,0.2,Sin Respuesta,3.0,0,2025-12-08,0,30,0,0,33,84.08,4,2025-08-20,6,2,Bajo
7872-RDDLZ,Femenino,47.0,USA,New York,Residencial,1,No,No,40.643543497152365,-74.01563515502289,BRONX,10465,NY,2020-07-10,42000.0,13000.0,Mensual,67,57.42,3847.14,Cheque electrónico,Web,1,No,No,No,Si,Si,DSL,No,Si,No,No,No,No,Low,0.228,75,7,58.87,7,-2.55,2.0,2,18.2,Ninguna,0,3.2,69.0,0.31,0.1,Satisfecho,0.0,0,2025-12-16,1,0,0,0,42,36.36,8,2025-10-09,7,0,Competitivo
7873-CVMAW,Masculino,55.0,USA,New York,Corporativo,0,No,No,40.63070637120278,-74.07661158297255,BRONX,10466,NY,2020-02-11,42000.0,13000.0,Dos años,72,124.4,8956.800000000001,Tarjeta de crédito,Web,1,No,No,No,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Low,0.208,40,7,79.92,7,11.29,4.0,2,7.5,Ninguna,0,3.0,54.0,0.38,0.15,Satisfecho,0.0,0,2025-11-28,1,30,1,0,27,106.66,8,2025-07-08,6,0,Alto
7874-ECPQJ,Femenino,39.0,USA,New York,Residencial,0,No,Si,40.52829202326056,-74.19019782861406,MANHATTAN,10229,NY,2025-09-12,85000.0,28000.0,Mensual,4,28.55,114.2,Transferencia bancaria,Web,0,No,No,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.441,129,6,66.58,6,6.77,3.0,2,16.7,Red,0,3.1,43.0,0.43,0.14,Satisfecho,0.0,0,2025-12-10,3,15,0,1,36,108.2,9,2025-09-07,6,0,Bajo
7876-AEHIG,Femenino,40.0,USA,New York,PYME,0,No,Si,40.762851560517184,-73.80538893364997,BRONX,10468,NY,2021-11-02,42000.0,13000.0,Un año,51,94.01,4794.51,Transferencia bancaria,Web,2,No,No,No,No,Sin servicio,DSL,Si,No,Si,Si,Si,Si,Low,0.3239999999999999,42,6,67.26,8,-2.36,1.0,1,11.9,Ninguna,0,3.5,52.0,0.45,0.18,Satifecho,0.0,0,2025-11-04,1,30,0,0,88,88.1,10,2025-08-01,6,2,Bajo
7876-BEUTG,Femenino,70.0,USA,New York,Residencial,0,No,No,40.69528908579785,-73.84102792208682,QUEENS,11077,NY,2024-10-17,72000.0,8500.0,Mensual,15,63.85,957.75,Cheque por correo,Web,0,10%,No,Si,Si,Si,DSL,No,No,No,No,No,No,Low,0.386,83,6,93.29,11,16.55,8.0,3,36.2,Ninguna,0,2.9,69.0,0.23,0.09,Neutral,1.0,0,2025-11-22,2,10,0,0,29,25.88,5,2025-08-29,7,2,Bajo
7876-DNYAP,Femenino,74.0,USA,New York,Residencial,0,Si,Si,40.6421821486452,-73.90815117736817,BROOKLYN,11224,NY,2020-05-11,63000.0,14000.0,Dos años,69,27.76,1915.44,Tarjeta de crédito,Web,0,No,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.0,94,4,52.06,6,16.69,0.0,2,41.5,Ninguna,0,4.5,82.0,0.43,0.15,Neutral,2.0,0,2025-12-08,3,0,0,0,70,15.27,7,2025-08-27,3,0,Bajo
7878-JGDKK,Masculino,63.0,USA,New York,Residencial,0,No,No,40.844346528332416,-73.84611120940187,MANHATTAN,10258,NY,2025-09-12,85000.0,28000.0,Mensual,4,47.37,189.48,Cheque por correo,Web,1,No,No,No,Si,No,DSL,No,No,No,No,No,No,Low,0.265,99,4,74.78,8,2.06,4.0,4,40.0,Red,0,4.0,43.0,0.34,0.15,Neutral,0.0,0,2025-12-04,0,30,0,0,61,98.89,6,2025-09-10,7,1,Alto
7878-RTCZG,Femenino,29.0,USA,New York,Residencial,0,No,No,40.775480965873626,-73.91443741247286,BROOKLYN,11209,NY,2025-12-11,63000.0,14000.0,Mensual,1,15.11,15.11,Cheque por correo,Web,0,No,Si,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.8069999999999999,42,5,86.0,10,23.68,3.0,4,41.5,Precio,0,3.9,66.0,0.24,0.09,Neutral,0.0,0,2025-11-16,0,0,0,0,28,107.7,0,2025-12-30,2,1,Alto
7879-CGSFV,Masculino,58.0,USA,New York,PYME,0,No,No,40.75931902980963,-73.8602048810188,BRONX,10473,NY,2021-07-05,42000.0,13000.0,Un año,55,129.95,7147.249999999999,Cheque por correo,Web,2,No,No,Si,Si,No,Fibra óptica,Si,Si,No,No,Si,Si,Low,0.132,124,7,98.24,11,18.34,9.0,2,32.3,Ninguna,0,3.4,66.0,0.38,0.18,Neutral,1.0,0,2025-11-17,2,0,0,0,1,45.48,1,2025-09-23,1,3,Bajo
7880-XSOJX,Masculino,45.0,USA,New York,Residencial,0,No,No,40.69519123367984,-73.843732803703,QUEENS,11286,NY,2025-09-12,72000.0,8500.0,Mensual,4,69.88,279.52,Cheque por correo,Web,0,10%,Si,No,No,Sin servicio,DSL,Si,Si,No,Si,No,No,Low,0.621,102,7,92.47,7,19.16,4.0,4,7.8,Ninguna,0,3.4,43.0,0.3,0.14,Neutral,0.0,0,2025-12-13,0,5,0,0,89,45.59,8,2025-12-29,5,1,Competitivo
7881-EVUAD,Femenino,64.0,USA,New York,Residencial,0,No,No,40.62794299771419,-74.00663951485492,QUEENS,11047,NY,2025-11-11,72000.0,8500.0,Mensual,2,67.27,134.54,Cheque electrónico,Web,0,No,No,Si,No,Sin servicio,DSL,Si,Si,No,No,No,Si,High,7.201,121,7,111.47,6,-4.89,1.0,6,44.3,Servicio,0,2.6,2.0,0.14,0.06,Satisfecho,0.0,0,2025-12-07,3,10,0,1,56,49.88,9,2025-08-15,1,0,Alto
7881-INRLC,Masculino,35.0,USA,New York,PYME,0,No,No,40.63758539400945,-74.00736829616768,BROOKLYN,11234,NY,2022-05-01,63000.0,14000.0,Mensual,45,115.41,5193.45,Tarjeta de crédito,Web,2,No,No,Si,Si,Si,Fibra óptica,No,Si,No,No,Si,Si,Medium,3.906,70,5,119.43,8,24.35,7.0,6,19.6,Red,0,1.8,21.0,0.07,0.03,Neutral,0.0,0,2025-11-10,2,5,0,0,56,100.18,3,2025-11-02,6,2,Alto
7883-ROJOC,Femenino,59.0,USA,New York,Residencial,0,Si,No,40.78905657062917,-73.94652422044474,QUEENS,11388,NY,2024-06-19,72000.0,8500.0,Mensual,19,53.4,1014.6,Cheque por correo,Web,0,No,No,No,Si,No,DSL,No,No,No,No,No,No,Low,0.312,139,6,115.31,10,24.71,1.0,3,26.7,Ninguna,0,3.2,42.0,0.23,0.07,Muy satisfecho,0.0,0,2025-11-14,3,0,0,0,41,86.31,10,2025-12-25,5,1,Bajo
7890-VYYWG,Masculino,55.0,USA,New York,Residencial,1,Si,No,40.11238533659802,-77.51958437167269,MANHATTAN,10016,NY,2025-10-12,85000.0,28000.0,Mensual,3,73.56,220.68,Cheque por correo,Web,2,10%,No,Si,No,Sin servicio,DSL,No,No,No,No,Si,No,Alto,9.0,35,1,36.75,3,-4.86,17.0,8,37.4,Red,2,2.3,5.0,0.23,0.07,Insatisfecho,0.0,1,2025-11-21,2,15,0,0,48,19.03,2,2025-09-18,7,3,Alto
7892-POOKP,Femenino,48.0,USA,New York,Corporativo,0,Si,No,40.61625802552151,-74.01162342045605,BROOKLYN,11203,NY,2023-09-23,63000.0,14000.0,Mensual,28,154.46,4324.88,Cheque electrónico,Web,0,No,No,Si,Si,Si,Fibra óptica,No,No,Si,Si,Si,Si,Low,0.813,111,4,96.45,8,24.55,4.0,4,5.0,Precio,0,1.1,24.0,0.19,0.08,No respondió,0.0,0,2025-11-10,3,5,0,0,56,77.99,1,2025-10-09,2,2,Bajo
7892-QVYKW,Femenino,36.0,USA,New York,PYME,0,Si,Si,40.57376001196793,-74.11595870471135,QUEENS,11033,NY,2024-02-20,72000.0,8500.0,Mensual,23,124.51,2863.73,Cheque electrónico,Web,0,No,No,No,Si,Si,Fibra óptica,No,No,No,No,No,Si,Low,0.242,128,5,47.66,6,13.36,3.0,2,47.3,Precio,0,3.5,54.0,0.34,0.14,Satisfecho,0.0,0,2025-11-19,0,0,1,0,70,6.12,7,2025-07-08,4,3,Competitivo
7893-IXHRQ,Masculino,54.0,USA,New York,Residencial,0,No,No,40.11238533659802,-77.51958437167269,MANHATTAN,10093,NY,2025-12-11,85000.0,28000.0,Mensual,1,27.99,27.99,Cheque electrónico,Web,4,25%,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Alto,9.0,24,1,28.67,1,-12.32,48.0,5,23.2,Red,0,1.3,6.0,0.11,0.05,No respondió,0.0,1,2025-12-24,0,0,1,0,17,86.69,6,2025-07-20,5,0,Bajo
7895-VONWT,Femenino,32.0,USA,New York,Residencial,0,No,No,40.624152855401725,-73.97591106069663,BRONX,10458,NY,2023-12-22,42000.0,13000.0,Mensual,25,84.1,2102.5,Cheque electrónico,Web,0,No,Si,Si,No,Sin servicio,DSL,No,No,Si,No,Si,Si,Low,0.372,50,6,94.78,9,19.43,0.0,2,45.4,Ninguna,0,3.5,57.0,0.3,0.14,Satisfecho,0.0,0,2025-11-11,2,10,0,1,69,92.93,8,2025-11-13,2,0,Competitivo
7898-PDWQE,Masculino,55.0,USA,New York,Corporativo,0,Si,No,40.59572112858687,-74.06322319942387,BROOKLYN,11208,NY,2020-03-12,63000.0,14000.0,Dos años,71,113.28,8042.88,Tarjeta de crédito,Web,0,No,No,No,Si,Si,DSL,Si,Si,Si,Si,No,Si,Low,0.196,143,4,75.97,10,11.74,6.0,1,4.5,Ninguna,0,2.9,51.0,0.36,0.12,Sin Respuesta,0.0,0,2025-11-13,0,0,0,1,26,98.72,2,2025-07-27,4,1,Alto
7901-HXJVA,Masculino,52.0,USA,New York,PYME,0,No,No,40.70042601458995,-73.90776077689011,QUEENS,11443,NY,2024-11-16,72000.0,8500.0,Mensual,14,113.25,1585.5,Cheque electrónico,Web,0,10%,Si,No,Si,No,Fibra óptica,No,No,Si,No,No,No,Low,0.205,104,6,73.86,6,5.27,9.0,3,33.0,Ninguna,0,4.2,58.0,0.49,0.15,Muy satisfecho,1.0,0,2025-12-11,0,0,0,1,53,76.95,0,2025-09-02,2,0,Competitivo
7901-IIDQV,Masculino,42.0,USA,New York,PYME,0,No,No,40.71812275894327,-73.99780307351799,BROOKLYN,11215,NY,2024-01-21,63000.0,14000.0,Un año,24,59.39,1425.36,Transferencia bancaria,Web,1,No,No,No,Si,Si,DSL,No,No,No,Si,No,No,Low,0.2299999999999999,124,6,85.69,10,2.09,4.0,2,6.1,Ninguna,0,3.9,57.0,0.41,0.15,Satisfecho,1.0,0,2025-12-04,3,15,0,0,23,25.77,8,2025-07-15,4,0,Bajo
7901-TBKJX,Masculino,30.0,USA,New York,PYME,1,No,No,40.78373901365024,-73.95040669263535,QUEENS,11100,NY,2021-06-05,72000.0,8500.0,Mensual,56,154.63,8659.279999999999,Cheque electrónico,Web,0,10%,No,Si,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Low,0.333,56,6,113.0,5,10.57,5.0,2,25.2,Precio,0,3.3,58.0,0.29,0.14,Muy satisfecho,1.0,0,2025-12-25,1,5,0,1,96,96.28,4,2025-10-04,3,0,Competitivo
