CustomerID,City,State,Borough,ZipCode,Latitude,Longitude,MedianIncome,PopulationDensity,RegistrationDate,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly,ChargesTotal,Churn
7850-THJMU,New York,NY,BRONX,10453,40.85389758847885,-73.914340151333,40500,34920,2023-08-05,Female,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,494.9,No
7850-VWJUU,New York,NY,BRONX,10472,40.83098720657682,-73.86521084734,40500,34920,2023-08-15,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No
7851-FLGGQ,New York,NY,BRONX,10454,40.81005281617422,-73.92514352082966,40500,34920,2025-04-18,Male,0,No,No,1,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.65,44.65,Yes
7851-WZEKY,New York,NY,QUEENS,11419,40.691468665731826,-73.82069199417022,69300,21460,2020-09-28,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,196.9,Yes
7852-LECYP,New York,NY,QUEENS,11374,40.72995489649733,-73.86184682062893,69300,21460,2020-10-08,Male,1,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.8,1261.0,No
7853-GVUDZ,New York,NY,BROOKLYN,11230,40.61988740723388,-73.96505579930208,62800,37137,2022-02-08,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.15,20.15,Yes
7853-OETYL,New York,NY,MANHATTAN,10022,40.75676421229663,-73.96715331852165,86553,74781,2021-03-06,Female,0,Yes,No,4,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.05,129.6,No
7853-WNZSY,New York,NY,QUEENS,11433,40.70134742718381,-73.79004234520151,69300,21460,2023-09-18,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.75,19.75,No
7854-EDSSA,New York,NY,STATEN ISLAND,10308,40.55845731947129,-74.15163239577707,82200,8618,2022-07-10,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.0,1254.7,Yes
7854-EKTJL,New York,NY,MANHATTAN,10029,40.794954157002245,-73.94474257746232,86553,74781,2024-06-30,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.6,35.85,Yes
7854-FOKSF,New York,NY,BROOKLYN,11236,40.6407963112851,-73.90511554162586,62800,37137,2022-06-18,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.9,35.9,Yes
7855-DIWPO,New York,NY,MANHATTAN,10001,40.75371667040406,-73.99605135991996,86553,74781,2025-07-05,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.65,1493.2,No
7856-GANIL,New York,NY,STATEN ISLAND,10314,40.61310567255891,-74.12228691122326,82200,8618,2020-06-03,Male,1,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),98.7,4525.8,No
7858-GTZSP,New York,NY,BROOKLYN,11206,40.69726386047474,-73.93575729472195,62800,37137,2020-09-09,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,1066.9,No
7860-KSUGX,New York,NY,QUEENS,11427,40.731048435213374,-73.74263515439127,69300,21460,2025-06-01,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),64.45,4720.0,No
7860-UXCRM,New York,NY,QUEENS,11354,40.764727073632926,-73.82293149343951,69300,21460,2024-09-13,Male,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),74.5,4674.55,No
7861-UVUFT,New York,NY,BRONX,10451,40.819138471813226,-73.92195032714146,40500,34920,2023-03-07,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.3,1308.4,Yes
7868-BGSZA,New York,NY,STATEN ISLAND,10314,40.61613215303755,-73.99322478692041,82200,8618,2025-04-05,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.2,3581.6,No
7868-TMWMZ,New York,NY,QUEENS,11365,40.74676843356036,-73.78443879041471,69300,21460,2020-11-04,Female,1,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,6668.35,No
7869-ZYDST,New York,NY,BROOKLYN,11220,40.63656126519047,-74.0113423180412,62800,37137,2022-11-15,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.05,1882.8,No
7872-BAAZR,New York,NY,QUEENS,11419,40.6893425393029,-73.81615429864897,69300,21460,2024-03-18,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,1007.9,No
7872-RDDLZ,New York,NY,STATEN ISLAND,10301,40.64381838997609,-74.07635998508705,82200,8618,2021-12-29,Female,1,No,No,67,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.9,3725.5,No
7873-CVMAW,New York,NY,QUEENS,11355,40.75530191809936,-73.81612385154516,69300,21460,2024-02-03,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.55,6362.35,No
7874-ECPQJ,New York,NY,MANHATTAN,10001,40.74914939827407,-73.99569071935808,86553,74781,2020-06-29,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.05,85.5,No
7876-AEHIG,New York,NY,BRONX,10467,40.87629616608888,-73.87692167990068,40500,34920,2020-10-21,Female,0,No,Yes,51,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),60.15,3077.0,No
7876-BEUTG,New York,NY,STATEN ISLAND,10305,40.59623008968366,-74.06601793955168,82200,8618,2024-04-26,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,720.1,No
7876-DNYAP,New York,NY,QUEENS,11429,40.715314069911926,-73.74698137740829,69300,21460,2020-01-27,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,1436.95,No
7878-JGDKK,New York,NY,STATEN ISLAND,10308,40.55013474386385,-74.1365615357304,82200,8618,2021-11-27,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.55,220.75,No
7878-RTCZG,New York,NY,QUEENS,11357,40.78694169363003,-73.80837356892994,69300,21460,2025-09-04,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,No
7879-CGSFV,New York,NY,QUEENS,11374,40.72842245202136,-73.85445721599652,69300,21460,2023-09-07,Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,5552.05,No
7880-XSOJX,New York,NY,QUEENS,11428,40.71793097685898,-73.74131858814594,69300,21460,2024-07-05,Male,0,No,No,4,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,42.4,146.4,No
7881-EVUAD,New York,NY,BRONX,10460,40.83724695177069,-73.88735495838873,40500,34920,2021-03-26,Female,0,No,No,2,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.6,72.4,Yes
7881-INRLC,New York,NY,BRONX,10475,40.88578572025922,-73.82837743599148,40500,34920,2022-12-04,Male,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.85,4740.0,Yes
7883-ROJOC,New York,NY,MANHATTAN,10010,40.74125248105112,-73.99097828750793,86553,74781,2021-12-22,Female,0,Yes,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.9,839.65,No
7890-VYYWG,New York,NY,BROOKLYN,11203,40.65107107668166,-73.94447253640531,62800,37137,2022-07-31,Male,1,Yes,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,36.45,93.7,Yes
7892-POOKP,New York,NY,BRONX,10460,40.841576674656864,-73.88589836076638,40500,34920,2021-05-16,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.8,3046.05,Yes
7892-QVYKW,New York,NY,QUEENS,11354,40.76062978922624,-73.83064918472347,69300,21460,2023-11-15,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.6,1868.4,No
7893-IXHRQ,New York,NY,QUEENS,11377,40.734305277943726,-73.89875805064077,69300,21460,2025-06-17,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.55,20.55,Yes
7895-VONWT,New York,NY,BROOKLYN,11211,40.708020865790175,-73.95341706563042,62800,37137,2020-11-16,Female,0,No,No,25,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.25,1293.8,No
7898-PDWQE,New York,NY,STATEN ISLAND,10306,40.564569856353906,-74.09892960149013,82200,8618,2023-02-17,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),80.4,5727.15,No
7901-HXJVA,New York,NY,QUEENS,11435,40.6993473551765,-73.80295243781661,69300,21460,2025-04-17,Male,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.45,1117.55,No
7901-IIDQV,New York,NY,MANHATTAN,10028,40.78006850471446,-73.95515761412761,86553,74781,2025-12-16,Male,0,No,No,24,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.6,1242.25,No
7901-TBKJX,New York,NY,QUEENS,11104,40.74913491228333,-73.91544571142121,69300,21460,2025-12-11,Male,1,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,5594.0,No
7903-CMPEY,New York,NY,QUEENS,11385,40.70099420543594,-73.89201036963523,69300,21460,2020-12-15,Male,1,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.3,80.3,Yes
7905-NJMXS,New York,NY,MANHATTAN,10005,40.70638029595102,-74.00950391062128,86553,74781,2025-03-02,Male,1,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.2,475.0,No
7905-TVXTA,New York,NY,STATEN ISLAND,10314,40.58644558626793,-74.1499569876538,82200,8618,2023-07-25,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.35,352.65,No
7908-QCBCA,New York,NY,QUEENS,11417,40.68264826339949,-73.84219740098527,69300,21460,2025-05-09,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.4,69.4,Yes
7909-FIOIY,New York,NY,BROOKLYN,11232,40.655237283568454,-74.0034706829732,62800,37137,2024-01-28,Female,0,Yes,Yes,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.85,434.8,No
7912-SYRQT,New York,NY,BRONX,10452,40.846164450257525,-73.92017648683652,40500,34920,2025-02-12,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.1,552.95,Yes
7916-VCCPB,New York,NY,QUEENS,11101,40.755997088851935,-73.94268861239301,69300,21460,2023-01-04,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.25,1195.75,No
7919-ZODZZ,New York,NY,MANHATTAN,10001,40.748743205458176,-74.00341780894884,86553,74781,2022-11-14,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,65.9,660.05,No
7921-BEPCI,New York,NY,MANHATTAN,10025,40.80559273844738,-73.96607808014139,86553,74781,2024-10-05,Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),59.75,4265.0,No
7921-LMDFQ,New York,NY,BROOKLYN,11204,40.61996633420864,-73.98934850828151,62800,37137,2021-09-19,Male,1,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.0,4905.75,No
7923-IYJWY,New York,NY,BROOKLYN,11229,40.60172702658989,-73.93728607711414,62800,37137,2021-05-06,Male,1,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.1,7839.85,No
7924-GJZFI,New York,NY,BROOKLYN,11237,40.70242518576903,-73.91622266586856,62800,37137,2020-12-05,Female,1,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,1813.1,No
7925-PNRGI,New York,NY,MANHATTAN,10003,40.73165412253979,-73.9915388526221,86553,74781,2020-02-09,Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.3,3541.1,No
7926-IJOOU,New York,NY,BROOKLYN,11211,40.70865688036097,-73.95858173179646,62800,37137,2025-09-17,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.3,19.3,No
7927-AUXBZ,New York,NY,BROOKLYN,11212,40.66855275213455,-73.9065756338057,62800,37137,2025-06-28,Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.15,2555.9,Yes
7928-VJYAB,New York,NY,STATEN ISLAND,10305,40.59791492487207,-74.06683341764058,82200,8618,2020-02-19,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,1020.2,No
7929-DMBCV,New York,NY,QUEENS,11104,40.74610251508096,-73.91620022154967,69300,21460,2025-03-01,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.0,1683.7,No
7929-SKFGK,New York,NY,MANHATTAN,10002,40.71558630930499,-73.99152285587829,86553,74781,2025-07-17,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.3,8244.3,No
7931-PXHFC,New York,NY,QUEENS,11692,40.59477279991399,-73.79932538660246,69300,21460,2023-11-17,Male,0,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,62.3,2354.8,Yes
7932-WPTDS,New York,NY,BROOKLYN,11222,40.72857641080081,-73.95350732857054,62800,37137,2021-02-07,Female,1,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes
7938-OUHIO,New York,NY,BRONX,10456,40.827044390902046,-73.90515347810671,40500,34920,2022-07-28,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,293.65,Yes
7940-UQQUG,New York,NY,MANHATTAN,10018,40.752928660045846,-73.9912040931854,86553,74781,2020-03-26,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.4,6721.6,No
7941-RCJOW,New York,NY,MANHATTAN,10033,40.84623822107599,-73.93254842672656,86553,74781,2023-07-13,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.55,1218.65,No
7943-RQCHR,New York,NY,BRONX,10469,40.865538579365655,-73.86140968801823,40500,34920,2021-01-22,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,889.9,Yes
7945-HLKEA,New York,NY,QUEENS,11106,40.76329822661165,-73.92820309945111,69300,21460,2025-11-27,Female,0,No,No,60,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,64.75,4039.5,No
7945-PRBVF,New York,NY,BROOKLYN,11212,40.66916214734669,-73.91741076816601,62800,37137,2025-12-24,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.45,705.45,No
7950-XWOVN,New York,NY,MANHATTAN,10003,40.729787653089,-73.99106282514539,86553,74781,2025-08-24,Male,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,34.7,383.55,No
7951-QKZPL,New York,NY,BRONX,10469,40.872447704462935,-73.85097452336493,40500,34920,2025-04-30,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.5,740.3,Yes
7951-VRDVK,New York,NY,QUEENS,11372,40.74873973406491,-73.87356268615481,69300,21460,2023-07-06,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.85,3003.55,No
7952-OBOYL,New York,NY,BROOKLYN,11201,40.70010003411065,-73.98794361279721,62800,37137,2020-01-30,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.85,244.45,No
7954-MLBUN,New York,NY,STATEN ISLAND,10310,40.631204861041546,-74.12732788140423,82200,8618,2020-10-23,Male,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.45,3109.9,No
7956-XQWGU,New York,NY,STATEN ISLAND,10309,40.54089358778243,-74.20296657208634,82200,8618,2020-06-22,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.4,460.25,No
7957-RYHQD,New York,NY,BROOKLYN,11229,40.600226179546304,-73.9436613693697,62800,37137,2025-10-21,Female,1,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.2,3233.85,Yes
7963-GQRMY,New York,NY,BRONX,10462,40.856599728410664,-73.86900885993617,40500,34920,2023-07-23,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.3,134.5,Yes
7963-SHNDT,New York,NY,MANHATTAN,10014,40.73416286221032,-74.00798156190001,86553,74781,2024-09-14,Female,0,No,No,52,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.1,1982.1,No
7964-VEXDG,New York,NY,QUEENS,11354,40.75919241490326,-73.8312448240932,69300,21460,2021-06-06,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,1747.2,No
7964-YESJC,New York,NY,QUEENS,11432,40.70712240203929,-73.80243171004854,69300,21460,2020-07-07,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,66.3,1559.45,No
7964-ZRKKG,New York,NY,QUEENS,11426,40.72723407832508,-73.73100705616493,69300,21460,2021-03-15,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.4,5798.3,No
7966-YOTQW,New York,NY,QUEENS,11103,40.765431824835154,-73.91357309329632,69300,21460,2025-05-23,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.5,568.2,No
7967-HYCDE,New York,NY,QUEENS,11357,40.77889216733816,-73.80557314013859,69300,21460,2025-06-05,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.7,553.4,No
7968-QUXNS,New York,NY,MANHATTAN,10029,40.789048128880395,-73.9405006182293,86553,74781,2021-04-15,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.95,110.15,No
7969-AULMZ,New York,NY,BRONX,10473,40.82182183687005,-73.8669239366168,40500,34920,2025-09-08,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.35,2119.5,Yes
7969-FFOWG,New York,NY,MANHATTAN,10014,40.74116485362917,-74.00585327936057,86553,74781,2023-06-19,Male,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1292.6,No
7971-HLVXI,New York,NY,MANHATTAN,10014,40.73697363862829,-74.00541989678413,86553,74781,2020-08-13,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,No
7973-DZRKH,New York,NY,QUEENS,11377,40.74479158199732,-73.91031578971264,69300,21460,2020-01-30,Female,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),90.95,5930.05,No
7975-JMZNT,New York,NY,BROOKLYN,11224,40.57543312279164,-73.97801647268102,62800,37137,2022-11-07,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.7,6075.9,No
7975-TZMLR,New York,NY,BRONX,10455,40.819378687235826,-73.90221987083659,40500,34920,2025-06-12,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.1,4889.3,No
7976-CICYS,New York,NY,QUEENS,11361,40.76012962617544,-73.77010106053193,69300,21460,2021-07-03,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.7,83.75,No
7977-HXJKU,New York,NY,MANHATTAN,10002,40.71483425822805,-73.99170692151563,86553,74781,2024-10-28,Male,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,397.0,No
7978-DKUQH,New York,NY,MANHATTAN,10005,40.70467599831541,-74.00663633717274,86553,74781,2020-08-14,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.6,1797.75,No
7979-CORPM,New York,NY,QUEENS,11101,40.752984990554424,-73.94049673644778,69300,21460,2020-03-10,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.55,2282.55,Yes
7980-MHFLQ,New York,NY,QUEENS,11385,40.70765805154729,-73.8975252973639,69300,21460,2022-11-08,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.9,1859.2,No
7982-VCELR,New York,NY,QUEENS,11377,40.74479158199732,-73.91031578971264,69300,21460,2021-06-13,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.8,3565.65,No
7989-AWGEH,New York,NY,BROOKLYN,11236,40.635736080498354,-73.91354650590138,62800,37137,2022-04-03,Male,0,Yes,Yes,49,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.2,1838.15,No
7989-CHGTL,New York,NY,QUEENS,11432,40.713676498459,-73.7795281917765,69300,21460,2023-06-14,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes
7989-VCQOH,New York,NY,BROOKLYN,11223,40.596593793272824,-73.96107102716142,62800,37137,2022-04-19,Male,0,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.25,1611.15,No
7993-NQLJE,New York,NY,MANHATTAN,10027,40.80756828822049,-73.94933776364695,86553,74781,2021-01-24,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.1,1151.55,No
7993-PYKOF,New York,NY,QUEENS,11103,40.75890593294022,-73.91887329764192,69300,21460,2020-04-11,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.0,632.95,Yes
7994-UYIVZ,New York,NY,BROOKLYN,11219,40.62314800284326,-74.00295748783884,62800,37137,2020-08-17,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,659.45,No
7994-XIRTR,New York,NY,STATEN ISLAND,10307,40.50481347387308,-74.23966864361518,82200,8618,2020-12-03,Male,1,No,No,54,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),65.25,3529.95,No
7995-ZHHNZ,New York,NY,QUEENS,11416,40.6871217905567,-73.83598129852653,69300,21460,2023-10-29,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),56.1,2386.85,No
7996-BPXHY,New York,NY,STATEN ISLAND,10304,40.58157156087797,-74.11337662422291,82200,8618,2023-06-08,Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.0,332.5,No
7996-MHXLW,New York,NY,BRONX,10456,40.820817797068386,-73.91003990506363,40500,34920,2025-11-02,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1683.6,No
7997-EASSD,New York,NY,MANHATTAN,10002,40.72081227275736,-73.9907537769954,86553,74781,2021-11-30,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),81.2,4965.1,No
7998-WNZEM,New York,NY,QUEENS,11357,40.786667513369395,-73.82225924722947,69300,21460,2024-05-26,Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.6,5708.2,No
7998-ZLXWN,New York,NY,MANHATTAN,10001,40.74908618780375,-73.99389338699265,86553,74781,2020-08-03,Female,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,330.8,No
