cliente_id,genero,edad,pais,ciudad,segmento_de_cliente,meses_permanencia,canal_de_registro,tipo_contrato,conecciones_mensuales,dias_activos_semanales,promedio_coneccion,caracteristicas_usadas,tasa_crecimiento_uso,ultima_coneccion,cuota_mensual,ingresos_totales,metodo_de_pago,errores_de_pago,descuento_aplicado,aumento_ultimos_3_meses,tickets_de_soporte,tiempo_promedio_de_resolucion,tipo_de_queja,puntuacion_csates,escaladas,tasa_apertura_email,tasa_clics_marketing,puntuacion_nps,respuesta_de_la_encuesta,recuento_de_referencias,abandonar
CUST_06857,Masculino,72,Australia,Sydney,Individual,8,Web,Mensual,38,1,1.0,3,0.07,40,50,400,PayPal,1,1,1,2,29.235945958383592,Tecnico,4.0,0,0.67,0.47,-34,Insatisfecho,0,0
CUST_06858,Masculino,34,India,Berlin,SME,37,Web,Mensual,31,3,16.011534205902848,2,0.21,8,20,740,Tarjeta,0,0,0,0,28.844078181808868,Tecnico,5.0,0,0.77,0.36,3,Satisfecho,3,0
CUST_06859,Femenino,26,UK,Dhaka,Individual,33,Web,Mensual,27,1,6.148117697828285,9,0.04,21,30,990,Tarjeta,1,0,0,3,30.29624048576296,Facturacion,2.0,0,0.4,0.5,13,Satisfecho,2,0
CUST_06860,Masculino,41,Australia,Delhi,Individual,15,Web,Mensual,0,4,19.95593841077393,9,0.08,2,20,300,PayPal,1,0,1,0,27.8656802352294,No clasificada,4.0,0,0.29,0.35,4,Satisfecho,0,0
CUST_06861,Masculino,61,Alemania,Sydney,Individual,49,Mobile,Trimestral,13,2,26.50725728241552,3,-0.22,7,30,1470,Tarjeta,1,1,0,1,14.144345333631446,No clasificada,5.0,0,0.68,0.02,-6,Neutral,3,0
CUST_06862,Femenino,31,Australia,New York,Individual,47,Mobile,Trimestral,17,5,17.54328706023792,4,0.13,6,20,940,Tarjeta,1,0,0,0,28.3997132378806,No clasificada,4.0,1,0.87,0.01,24,Satisfecho,0,0
CUST_06863,Masculino,63,UK,New York,Individual,8,Web,Mensual,24,0,21.16879367849005,6,0.26,4,10,80,Tarjeta,0,0,0,0,29.901653858573656,Tecnico,3.0,0,0.34,0.15,37,Satisfecho,1,0
CUST_06864,Masculino,25,India,Londres,SME,55,Web,Anual,28,7,18.560790900437773,6,0.17,6,50,2750,Tarjeta,2,0,1,0,33.038053080866625,No clasificada,3.0,0,0.64,0.35,41,Satisfecho,0,0
CUST_06865,Masculino,72,Alemania,Londres,Enterprise,21,Referral,Trimestral,9,4,5.265830650901181,4,-0.02,2,20,420,Tarjeta,1,1,1,0,19.69755287002431,Tecnico,3.0,0,0.29,0.04,51,Insatisfecho,0,0
CUST_06866,Masculino,54,Alemania,Delhi,SME,58,Web,Mensual,25,4,20.40326894437453,7,-0.0,15,30,1740,PayPal,0,0,0,4,26.263568057252517,No clasificada,3.0,0,0.71,0.43,74,Neutral,3,0
CUST_06867,Masculino,36,Australia,Dhaka,SME,3,Mobile,Mensual,8,5,18.461260748361404,5,0.02,9,50,150,PayPal,1,0,0,1,21.05568228124099,Tecnico,2.0,0,0.49,0.34,33,Satisfecho,0,0
CUST_06868,Femenino,45,UK,Londres,Individual,9,Web,Mensual,27,2,18.35230733408085,3,0.32,1,50,450,Transferencia Bancarias,0,0,0,3,32.94704492226998,Servicio,4.0,0,0.12,0.15,-24,Neutral,1,0
CUST_06869,Femenino,63,Australia,Londres,Individual,52,Web,Trimestral,8,7,15.811296189904192,4,0.25,6,20,1040,Tarjeta,1,1,0,2,14.57216107565174,Tecnico,4.0,0,0.45,0.2,-47,Satisfecho,0,0
CUST_06870,Masculino,58,Banglades,New York,Individual,14,Web,Mensual,32,3,11.160403997330386,5,-0.09,28,30,420,PayPal,0,0,0,2,21.265347390155387,Servicio,3.0,0,0.4,0.29,24,Satisfecho,0,0
CUST_06871,Masculino,47,USA,Londres,Individual,38,Web,Mensual,22,3,16.926532421707474,3,-0.11,28,30,1140,PayPal,1,0,0,1,25.7505782731133,Facturacion,5.0,0,0.61,0.09,38,Neutral,2,0
CUST_06872,Masculino,24,India,New York,SME,27,Web,Mensual,16,6,22.73320705237671,6,0.2,45,10,270,Tarjeta,0,0,0,1,33.005580276083776,Servicio,3.0,1,0.56,0.12,6,Satisfecho,0,0
CUST_06873,Femenino,43,Banglades,Sydney,Individual,20,Mobile,Trimestral,23,7,9.633675537244692,5,-0.01,2,20,400,Tarjeta,0,0,0,1,45.77869792997381,Tecnico,4.0,0,0.82,0.26,-9,Satisfecho,1,0
CUST_06874,Femenino,57,USA,Sydney,Individual,57,Web,Mensual,13,4,14.055866706680815,5,0.09,16,20,1140,Tarjeta,1,0,1,0,38.04940113642311,Tecnico,5.0,0,0.42,0.48,37,Satisfecho,2,0
CUST_06875,Masculino,63,Alemania,Delhi,Individual,4,Referral,Mensual,20,2,12.757855736723524,9,0.07,8,10,40,Tarjeta,1,1,0,1,15.50984454510579,Tecnico,4.0,0,0.29,0.23,1,Neutral,1,0
CUST_06876,Masculino,71,Australia,Berlin,Individual,24,Referral,Mensual,10,3,16.213804330839437,3,0.24,14,10,240,PayPal,0,0,1,2,23.11780438473479,Tecnico,5.0,0,0.65,0.44,-15,Satisfecho,0,0
CUST_06877,Femenino,63,USA,Londres,Individual,27,Mobile,Mensual,22,6,20.3361543167521,4,-0.14,10,30,810,Tarjeta,0,1,0,1,30.636752716532104,Servicio,2.0,1,0.22,0.35,4,Neutral,0,1
CUST_06878,Masculino,28,Canada,Sydney,SME,12,Mobile,Mensual,17,0,16.25108382532793,4,0.08,2,70,840,Tarjeta,2,0,0,4,24.48225435877424,Tecnico,4.0,0,0.88,0.19,-5,Satisfecho,0,0
CUST_06879,Femenino,31,USA,Sydney,Individual,28,Web,Mensual,17,1,25.149148878339304,7,0.24,0,50,1400,Tarjeta,0,0,0,2,32.573748713962935,Servicio,4.0,0,0.29,0.46,44,Satisfecho,2,0
CUST_06880,Femenino,38,Australia,Dhaka,SME,35,Mobile,Mensual,19,2,11.961261170867951,6,0.36,6,30,1050,Tarjeta,1,1,0,0,24.4330532424954,Tecnico,4.0,0,0.4,0.39,25,Satisfecho,3,0
CUST_06881,Masculino,25,Australia,Delhi,Individual,24,Referral,Mensual,11,5,19.699451817311264,3,0.1,4,20,480,Tarjeta,0,0,0,2,29.286269451677544,Facturacion,1.0,0,0.51,0.3,-17,Satisfecho,2,0
CUST_06882,Femenino,20,India,Toronto,SME,31,Web,Mensual,40,6,12.245771151252686,4,-0.09,5,30,930,PayPal,0,1,0,1,38.32004038212998,No clasificada,5.0,0,0.74,0.16,3,Satisfecho,1,0
CUST_06883,Masculino,45,USA,Toronto,SME,59,Web,Mensual,17,4,7.9444701751170435,6,0.0,8,10,590,PayPal,0,1,0,2,35.067567900495085,Servicio,1.0,0,0.74,0.22,25,Neutral,1,1
CUST_06884,Masculino,46,Australia,Delhi,SME,3,Web,Mensual,30,1,25.27375529570885,4,-0.03,14,100,300,Tarjeta,0,1,1,0,28.579868173268835,Servicio,4.0,0,0.32,0.16,57,Neutral,0,0
CUST_06885,Masculino,40,Australia,New York,Individual,30,Mobile,Mensual,8,3,13.525887745704948,6,0.19,12,50,1500,Tarjeta,0,1,0,1,20.65111160656508,Facturacion,3.0,0,0.18,0.17,17,Satisfecho,0,0
CUST_06886,Masculino,35,Banglades,Berlin,Individual,27,Web,Mensual,0,3,9.660049460537632,6,0.1,6,10,270,Transferencia Bancarias,1,0,1,0,13.123169999322416,Servicio,3.0,1,0.73,0.13,49,Insatisfecho,0,0
CUST_06887,Masculino,52,India,Dhaka,Enterprise,53,Web,Mensual,22,5,11.81878065941076,6,0.14,7,10,530,PayPal,0,0,0,2,29.89444221445257,Tecnico,5.0,1,0.88,0.42,49,Satisfecho,1,0
CUST_06888,Masculino,30,Banglades,Dhaka,Individual,17,Mobile,Mensual,30,2,21.30297314939488,4,0.04,8,30,510,PayPal,0,1,0,0,30.70100250553949,Tecnico,4.0,0,0.41,0.36,72,Insatisfecho,0,0
CUST_06889,Femenino,29,India,Delhi,Individual,6,Web,Anual,32,1,23.615638168917982,13,0.07,14,100,600,Transferencia Bancarias,0,0,0,3,20.968111929963836,Servicio,5.0,0,0.81,0.03,53,Insatisfecho,0,0
CUST_06890,Femenino,64,India,Toronto,Individual,47,Mobile,Anual,29,3,25.123358210861607,7,0.01,21,30,1410,Tarjeta,1,0,0,1,31.216877687392994,No clasificada,4.0,0,0.54,0.09,27,Insatisfecho,0,0
CUST_06891,Femenino,67,Banglades,Berlin,SME,43,Web,Mensual,17,2,12.274336366138892,6,0.0,7,70,3010,PayPal,0,0,0,1,36.88543561370954,Tecnico,3.0,0,0.22,0.05,51,Satisfecho,1,0
CUST_06892,Femenino,22,India,Sydney,Individual,18,Web,Mensual,25,1,13.933413396694917,9,-0.21,19,20,360,Transferencia Bancarias,0,1,1,2,12.601563039875346,Tecnico,3.0,0,0.24,0.19,48,Satisfecho,0,0
CUST_06893,Masculino,56,Canada,Delhi,SME,35,Web,Anual,13,6,16.495645083298896,4,0.03,27,20,700,PayPal,2,1,0,2,13.990179127656386,No clasificada,4.0,0,0.77,0.39,51,Insatisfecho,0,0
CUST_06894,Femenino,28,Alemania,New York,Individual,27,Mobile,Trimestral,13,6,7.023501834313617,5,0.14,2,100,2700,Tarjeta,0,0,0,3,7.682678696357652,No clasificada,3.0,1,0.73,0.08,5,Insatisfecho,2,0
CUST_06895,Femenino,28,Australia,Berlin,Individual,17,Referral,Anual,22,4,16.773223792701472,6,0.12,6,10,170,Transferencia Bancarias,0,0,1,1,32.11824192219788,Servicio,3.0,0,0.36,0.06,48,Satisfecho,0,0
CUST_06896,Femenino,64,UK,Toronto,Individual,11,Web,Anual,22,4,13.84838099483874,2,0.05,4,50,550,Tarjeta,0,0,0,2,15.18903642425138,Facturacion,4.0,0,0.6,0.18,-39,Neutral,1,0
CUST_06897,Masculino,59,India,Sydney,Individual,38,Web,Anual,14,6,26.671038144044715,8,0.02,1,20,760,Tarjeta,0,0,0,0,15.719835344930743,Facturacion,5.0,0,0.19,0.11,-22,Neutral,3,0
CUST_06898,Femenino,64,Alemania,Delhi,Individual,37,Referral,Mensual,21,3,12.063331459049833,5,-0.06,3,10,370,Tarjeta,0,1,0,1,21.52129555620304,No clasificada,5.0,0,0.82,0.41,71,Neutral,1,0
CUST_06899,Masculino,48,India,Dhaka,Individual,42,Mobile,Mensual,31,7,14.802261488175908,9,-0.02,5,20,840,Tarjeta,0,1,0,0,35.1174198260444,Tecnico,5.0,0,0.2,0.3,-20,Neutral,2,0
CUST_06900,Femenino,48,Alemania,Londres,Individual,34,Web,Mensual,11,6,27.15278718511728,4,0.19,7,100,3400,PayPal,0,1,0,4,10.09666572321128,Tecnico,3.0,0,0.41,0.06,-16,Neutral,2,0
CUST_06901,Masculino,30,UK,Dhaka,SME,47,Mobile,Trimestral,26,2,10.172111619693313,7,0.11,7,20,940,Tarjeta,0,0,1,0,23.224181831299838,Facturacion,3.0,0,0.71,0.02,55,Satisfecho,2,0
CUST_06902,Masculino,31,USA,Dhaka,Individual,32,Referral,Trimestral,6,0,16.320656479283436,5,0.02,3,100,3200,PayPal,1,0,0,0,16.588962304112762,Tecnico,4.0,0,0.48,0.11,-4,Insatisfecho,0,0
CUST_06903,Femenino,66,Canada,Sydney,Individual,43,Web,Mensual,3,3,19.85585516886377,6,0.17,30,70,3010,PayPal,1,0,0,2,15.725781379666326,Tecnico,4.0,0,0.3,0.11,-37,Insatisfecho,0,1
CUST_06904,Masculino,62,Australia,Toronto,Individual,56,Web,Mensual,23,0,11.576149213219187,8,0.25,0,30,1680,PayPal,0,0,0,1,21.21160046975025,No clasificada,3.0,0,0.53,0.38,100,Satisfecho,0,0
CUST_06905,Masculino,59,USA,Delhi,Individual,57,Web,Trimestral,19,7,21.117249345795152,8,0.12,14,30,1710,Tarjeta,0,0,0,1,35.413901657256595,Servicio,2.0,0,0.13,0.34,73,Neutral,0,0
CUST_06906,Femenino,42,Banglades,Toronto,Individual,46,Mobile,Mensual,21,7,13.399361844218278,9,0.12,25,10,460,Transferencia Bancarias,1,0,0,2,34.85567197352338,Tecnico,2.0,0,0.26,0.07,34,Satisfecho,0,0
CUST_06907,Femenino,50,UK,Londres,Individual,46,Web,Trimestral,20,1,14.701665775762867,2,-0.09,14,70,3220,PayPal,0,0,0,0,23.41163935048566,No clasificada,4.0,0,0.65,0.03,53,Insatisfecho,1,0
CUST_06908,Femenino,50,Canada,Dhaka,SME,35,Referral,Trimestral,29,2,2.5841478127666093,7,0.13,1,20,700,Transferencia Bancarias,1,0,0,0,34.0171441341732,Facturacion,2.0,1,0.74,0.31,100,Satisfecho,0,1
CUST_06909,Masculino,32,Canada,Sydney,Individual,28,Mobile,Mensual,25,5,16.163583195702802,1,0.02,20,30,840,Tarjeta,0,0,0,0,31.400327231148445,Tecnico,3.0,0,0.19,0.25,-43,Insatisfecho,0,0
CUST_06910,Masculino,33,Canada,Berlin,SME,54,Mobile,Mensual,24,3,9.637030282511516,3,0.01,3,70,3780,Tarjeta,0,0,0,1,23.751283368624897,Servicio,2.0,0,0.76,0.13,59,Satisfecho,2,0
CUST_06911,Masculino,61,UK,Berlin,Individual,22,Web,Anual,33,4,8.748225344714303,2,0.16,2,10,220,Tarjeta,1,1,0,0,23.062563198637555,Servicio,5.0,1,0.4,0.06,100,Neutral,0,0
CUST_06912,Femenino,73,India,Sydney,SME,16,Referral,Mensual,29,6,20.54386136641584,5,-0.01,28,100,1600,Tarjeta,0,0,1,2,26.873916595865907,Tecnico,4.0,0,0.11,0.25,27,Satisfecho,0,0
CUST_06913,Masculino,55,India,Berlin,Individual,46,Web,Anual,21,1,18.140504657397983,4,-0.12,6,30,1380,Tarjeta,0,0,0,0,31.907563252336544,No clasificada,4.0,0,0.64,0.23,-2,Insatisfecho,3,0
CUST_06914,Masculino,23,Banglades,Dhaka,Individual,42,Web,Anual,30,7,7.564656562151033,4,0.19,5,30,1260,Tarjeta,1,1,0,0,26.8032830541212,Facturacion,4.0,1,0.55,0.41,100,Neutral,2,0
CUST_06915,Masculino,61,India,Delhi,SME,54,Referral,Trimestral,17,7,5.789190889210051,1,0.05,2,70,3780,Tarjeta,0,1,0,0,23.857375875841427,Facturacion,5.0,0,0.44,0.38,57,Neutral,0,0
CUST_06916,Masculino,42,USA,Sydney,Individual,40,Referral,Trimestral,17,5,1.595351401328001,6,-0.09,7,10,400,Tarjeta,0,0,1,1,43.69185656516977,Facturacion,3.0,0,0.58,0.38,-4,Neutral,0,0
CUST_06917,Masculino,32,Australia,Sydney,Individual,12,Web,Mensual,33,6,23.61616909375862,7,0.03,6,30,360,Transferencia Bancarias,1,1,0,0,13.522070982241916,Servicio,3.0,0,0.7,0.26,1,Satisfecho,2,0
CUST_06918,Masculino,21,Canada,Toronto,Individual,5,Web,Anual,17,1,1.0,3,0.08,4,20,100,PayPal,0,0,0,3,19.4387067706386,Tecnico,4.0,0,0.4,0.27,27,Satisfecho,1,0
CUST_06919,Masculino,73,Banglades,New York,SME,26,Web,Mensual,24,1,17.36029103475476,4,-0.11,4,10,260,PayPal,1,0,0,1,19.17428685393232,Servicio,4.0,0,0.12,0.48,-2,Satisfecho,1,0
CUST_06920,Femenino,21,Banglades,Toronto,SME,26,Referral,Trimestral,23,0,5.75550928240323,5,-0.01,3,30,780,Tarjeta,0,1,0,2,21.89958431755824,Facturacion,5.0,0,0.56,0.4,68,Neutral,1,0
CUST_06921,Femenino,47,Canada,Berlin,SME,13,Referral,Mensual,21,0,22.059574448458463,8,0.02,13,10,130,Tarjeta,0,0,0,0,30.13148123002265,Tecnico,1.0,0,0.64,0.5,39,Satisfecho,1,0
CUST_06922,Femenino,51,USA,New York,Enterprise,24,Web,Anual,38,5,21.452368836275745,1,-0.28,21,20,480,Tarjeta,1,1,0,1,42.78291994030251,Facturacion,3.0,0,0.47,0.15,0,Neutral,2,0
CUST_06923,Masculino,44,India,Sydney,Individual,44,Mobile,Anual,18,1,9.464771310608626,2,0.28,9,10,440,Tarjeta,1,0,0,0,11.927817713777095,Facturacion,2.0,1,0.69,0.34,81,Satisfecho,1,0
CUST_06924,Masculino,48,Canada,Berlin,Individual,3,Mobile,Trimestral,37,7,10.897709959504612,5,0.27,7,70,210,Tarjeta,0,0,0,0,34.827329423165146,Tecnico,4.0,0,0.89,0.25,16,Neutral,1,0
CUST_06925,Femenino,73,Canada,Londres,SME,32,Web,Mensual,9,6,14.21578662267698,7,0.04,13,30,960,PayPal,0,1,0,1,29.65104018890841,Tecnico,3.0,0,0.29,0.07,-30,Insatisfecho,0,0
CUST_06926,Masculino,49,UK,Berlin,Enterprise,23,Mobile,Mensual,19,3,10.687976807733946,2,0.06,8,100,2300,PayPal,0,1,0,0,22.64266945224782,Tecnico,4.0,1,0.62,0.16,57,Satisfecho,2,0
CUST_06927,Femenino,61,Alemania,New York,Individual,49,Web,Mensual,17,0,21.62786052534161,8,0.06,3,20,980,Tarjeta,0,1,0,2,32.146774697997664,Facturacion,3.0,0,0.17,0.07,-15,Neutral,2,0
CUST_06928,Masculino,56,Banglades,New York,Enterprise,52,Mobile,Trimestral,27,2,15.150075318456103,4,-0.12,5,70,3640,Tarjeta,0,0,1,0,1.0,No clasificada,4.0,0,0.79,0.41,100,Neutral,4,0
CUST_06929,Masculino,69,USA,Sydney,Individual,37,Web,Trimestral,6,6,21.65753236893425,6,0.1,5,30,1110,PayPal,2,0,0,2,9.511636460150672,No clasificada,2.0,1,0.3,0.47,56,Neutral,1,1
CUST_06930,Femenino,26,USA,Delhi,SME,55,Mobile,Trimestral,23,4,13.609807396313396,4,-0.1,5,10,550,Tarjeta,0,1,0,0,4.334677741776616,No clasificada,4.0,0,0.62,0.39,73,Neutral,1,0
CUST_06931,Femenino,58,India,Londres,SME,38,Web,Anual,29,3,25.195923714168124,7,-0.26,9,30,1140,PayPal,0,0,0,1,10.194585186553798,No clasificada,2.0,0,0.37,0.48,-12,Neutral,2,0
CUST_06932,Femenino,25,USA,Sydney,SME,45,Web,Mensual,16,5,4.252838539249661,2,0.01,7,20,900,PayPal,0,0,0,1,39.86186778372816,Tecnico,4.0,1,0.86,0.26,46,Satisfecho,2,0
CUST_06933,Femenino,31,India,Londres,Individual,38,Web,Anual,13,5,11.966974245258408,5,-0.0,0,70,2660,PayPal,1,0,1,1,22.378207686026798,Facturacion,3.0,0,0.46,0.36,11,Insatisfecho,0,1
CUST_06934,Femenino,50,UK,Londres,Individual,13,Mobile,Mensual,13,6,19.702889472604717,2,0.27,0,70,910,Tarjeta,0,0,1,0,1.0,No clasificada,5.0,0,0.34,0.45,37,Satisfecho,0,0
CUST_06935,Masculino,40,UK,Sydney,Individual,15,Web,Mensual,24,2,9.3292385227987,3,-0.08,0,30,450,Tarjeta,0,0,0,0,32.81501610953407,Tecnico,3.0,1,0.29,0.03,96,Satisfecho,1,0
CUST_06936,Masculino,38,Australia,Dhaka,Individual,2,Mobile,Trimestral,4,5,6.896182501144168,6,-0.01,22,20,40,Transferencia Bancarias,0,1,0,2,22.179514458073847,Tecnico,4.0,1,0.86,0.21,71,Neutral,0,0
CUST_06937,Masculino,72,India,Berlin,SME,11,Web,Anual,6,6,2.901203554746738,6,-0.03,4,70,770,Tarjeta,0,0,0,1,31.29156104192044,Tecnico,3.0,0,0.4,0.03,-67,Insatisfecho,1,0
CUST_06938,Femenino,29,Banglades,Toronto,Enterprise,16,Mobile,Mensual,20,5,17.15748973706338,5,-0.07,6,10,160,Tarjeta,0,0,0,0,31.735087250670933,Tecnico,4.0,0,0.69,0.19,-13,Neutral,1,0
CUST_06939,Femenino,74,UK,Londres,Individual,18,Web,Mensual,25,0,21.48742986744437,6,-0.11,0,10,180,Transferencia Bancarias,2,0,1,0,21.98680310804988,Tecnico,3.0,0,0.36,0.19,-42,Satisfecho,0,0
CUST_06940,Femenino,19,India,Dhaka,Individual,34,Web,Anual,22,4,12.548966613342522,7,-0.08,5,30,1020,Tarjeta,0,0,0,1,27.41794439653775,Tecnico,4.0,0,0.71,0.05,48,Insatisfecho,1,0
CUST_06941,Femenino,30,Banglades,New York,Individual,10,Web,Anual,26,1,19.124906273265044,7,0.06,11,30,300,Tarjeta,1,1,0,1,21.502168849648516,Facturacion,2.0,1,0.88,0.29,-1,Insatisfecho,1,0
CUST_06942,Femenino,21,Banglades,Sydney,Individual,13,Web,Anual,9,6,28.46839876010918,3,-0.1,2,70,910,Tarjeta,0,0,0,1,10.698402956254512,Facturacion,2.0,0,0.47,0.17,3,Satisfecho,1,0
CUST_06943,Femenino,37,USA,Delhi,SME,32,Mobile,Mensual,2,4,21.516848418534373,5,0.36,10,20,640,Tarjeta,1,0,0,0,24.35829149030208,Servicio,4.0,1,0.67,0.21,64,Neutral,1,1
CUST_06944,Masculino,67,Australia,Dhaka,SME,8,Mobile,Trimestral,28,1,20.72675292666254,3,-0.0,0,10,80,Transferencia Bancarias,0,0,0,2,23.741811575904155,Tecnico,4.0,2,0.27,0.47,11,Insatisfecho,0,0
CUST_06945,Masculino,68,Alemania,Berlin,Enterprise,7,Web,Anual,7,5,11.921535332218596,6,0.38,7,50,350,Tarjeta,0,1,0,3,9.35511339090582,Servicio,4.0,0,0.61,0.41,62,Neutral,1,0
CUST_06946,Masculino,65,Canada,Dhaka,Individual,48,Mobile,Trimestral,25,2,12.242001514020457,3,-0.07,36,10,480,Tarjeta,0,0,0,3,34.32902747993836,Servicio,3.0,1,0.85,0.1,-17,Satisfecho,0,0
CUST_06947,Masculino,31,Canada,Londres,Individual,17,Web,Mensual,1,2,17.512882333905992,4,-0.25,30,20,340,Transferencia Bancarias,0,0,0,0,24.403447823417626,Servicio,5.0,0,0.54,0.32,21,Insatisfecho,1,0
CUST_06948,Masculino,47,Australia,Delhi,Individual,41,Web,Trimestral,26,3,14.81658504288154,5,0.1,16,50,2050,Transferencia Bancarias,0,0,0,2,15.997718934825244,Servicio,3.0,0,0.77,0.36,73,Satisfecho,0,0
CUST_06949,Femenino,46,India,Dhaka,Individual,27,Mobile,Mensual,19,2,18.299893221756797,4,-0.07,6,70,1890,Tarjeta,0,1,0,3,33.568122089309576,No clasificada,3.0,0,0.15,0.15,60,Satisfecho,2,0
CUST_06950,Femenino,25,India,Berlin,Enterprise,59,Web,Mensual,30,0,1.0,4,-0.11,0,30,1770,Tarjeta,0,0,0,1,31.20714983750329,Servicio,4.0,0,0.66,0.4,-21,Satisfecho,1,0
CUST_06951,Femenino,29,India,Dhaka,Individual,8,Mobile,Mensual,27,0,10.873552219694757,6,-0.23,8,10,80,Transferencia Bancarias,0,0,0,0,20.904515567644864,No clasificada,3.0,0,0.86,0.5,1,Satisfecho,1,0
CUST_06952,Femenino,58,Alemania,Sydney,Individual,29,Referral,Trimestral,16,4,22.713852720831877,4,-0.03,0,20,580,Tarjeta,0,0,0,1,25.864747511346792,No clasificada,4.0,0,0.21,0.27,0,Satisfecho,1,0
CUST_06953,Femenino,55,Banglades,Delhi,SME,57,Web,Mensual,14,5,1.96260454332665,2,0.21,2,10,570,PayPal,0,1,0,2,7.330191709084286,Facturacion,3.0,0,0.66,0.3,4,Satisfecho,1,0
CUST_06954,Femenino,43,Canada,New York,SME,52,Mobile,Anual,23,1,9.642454145431948,7,0.05,9,10,520,Tarjeta,0,0,0,2,26.232373478860342,Servicio,2.0,0,0.56,0.11,50,Neutral,2,0
CUST_06955,Masculino,67,Australia,Londres,Individual,37,Referral,Mensual,14,5,13.307408609434058,4,0.0,4,100,3700,Tarjeta,1,0,0,1,12.786474185468638,Facturacion,1.0,1,0.4,0.42,41,Neutral,1,0
CUST_06956,Femenino,19,India,Londres,SME,27,Web,Mensual,0,4,2.231152170323819,8,-0.02,1,10,270,Tarjeta,1,0,0,0,25.936876568538025,Servicio,4.0,0,0.48,0.17,-20,Satisfecho,1,0
CUST_06957,Femenino,72,UK,Delhi,Individual,37,Web,Anual,17,3,19.085193176687635,5,0.24,2,50,1850,Tarjeta,0,0,0,1,24.245673359802108,Facturacion,3.0,0,0.61,0.25,5,Satisfecho,1,0
CUST_06958,Femenino,57,USA,Berlin,Enterprise,59,Web,Trimestral,11,5,17.734880775874245,5,-0.01,3,20,1180,PayPal,0,0,1,1,31.72948289467205,Tecnico,3.0,0,0.57,0.1,51,Neutral,0,0
CUST_06959,Femenino,73,Alemania,Sydney,Individual,57,Mobile,Mensual,14,3,1.0982646354328764,5,-0.12,19,50,2850,Transferencia Bancarias,0,0,0,1,13.358583986245534,Tecnico,4.0,0,0.73,0.45,-14,Satisfecho,1,0
CUST_06960,Masculino,31,India,Dhaka,Individual,24,Mobile,Anual,22,5,12.679009670122465,6,-0.02,26,10,240,Tarjeta,0,1,0,1,21.047934956866,Servicio,2.0,0,0.39,0.27,30,Insatisfecho,2,1
CUST_06961,Masculino,23,Canada,Dhaka,Individual,45,Mobile,Trimestral,32,0,13.197926548436206,10,0.04,49,20,900,Tarjeta,1,0,0,1,9.357940840226131,Servicio,3.0,0,0.32,0.19,46,Insatisfecho,1,0
CUST_06962,Femenino,59,USA,Toronto,Individual,16,Mobile,Trimestral,38,3,19.52063910962504,7,-0.06,19,70,1120,Tarjeta,0,0,1,1,24.97913954293548,Servicio,5.0,0,0.15,0.17,50,Satisfecho,1,0
CUST_06963,Masculino,57,Australia,Londres,Individual,26,Mobile,Anual,24,5,20.135049009199832,3,-0.31,33,50,1300,Tarjeta,0,0,0,0,17.186677689299735,Servicio,4.0,0,0.76,0.27,68,Insatisfecho,2,0
CUST_06964,Masculino,48,India,Dhaka,SME,54,Web,Mensual,14,0,20.6800177949647,4,-0.03,7,50,2700,Tarjeta,2,0,1,1,18.63746443706738,Tecnico,4.0,0,0.61,0.08,-53,Satisfecho,0,0
CUST_06965,Femenino,34,Canada,New York,Individual,31,Referral,Mensual,29,1,22.37349201210015,10,0.12,7,30,930,Tarjeta,2,0,0,3,24.984196558033805,No clasificada,2.0,1,0.48,0.26,-35,Neutral,1,1
CUST_06966,Femenino,42,USA,Londres,SME,27,Web,Anual,4,6,16.461087693816513,3,-0.06,4,30,810,Tarjeta,0,0,1,4,10.190992381639417,Servicio,3.0,1,0.72,0.48,-50,Insatisfecho,0,0
CUST_06967,Femenino,49,UK,Londres,Individual,26,Web,Mensual,13,4,25.54866737082219,1,-0.06,3,30,780,Tarjeta,1,1,1,2,25.087431539027,Servicio,3.0,0,0.61,0.17,-8,Satisfecho,1,0
CUST_06968,Femenino,29,Alemania,Toronto,Individual,43,Referral,Anual,17,5,19.0851291841236,5,0.15,10,10,430,Tarjeta,0,1,0,0,10.302785048921262,No clasificada,3.0,0,0.64,0.11,-16,Satisfecho,1,0
CUST_06969,Femenino,66,Australia,Toronto,Enterprise,15,Referral,Mensual,0,3,14.707296228202548,6,0.13,15,100,1500,Tarjeta,0,1,0,0,20.53046204489727,Facturacion,3.0,0,0.47,0.29,-62,Satisfecho,2,0
CUST_06970,Masculino,30,Canada,Sydney,SME,58,Mobile,Mensual,22,1,27.17921542686785,5,-0.03,35,20,1160,PayPal,0,0,0,1,9.175913392797115,Tecnico,4.0,2,0.12,0.21,21,Insatisfecho,3,0
CUST_06971,Femenino,36,Banglades,Dhaka,Individual,49,Web,Mensual,11,3,9.742739760708917,3,-0.05,10,10,490,Tarjeta,1,1,0,0,30.663459605484583,Servicio,3.0,1,0.37,0.08,49,Neutral,0,0
CUST_06972,Femenino,61,UK,Dhaka,Individual,15,Referral,Trimestral,22,2,15.74560307076898,6,-0.21,15,20,300,PayPal,0,0,0,0,30.45750656571928,Facturacion,3.0,0,0.65,0.05,22,Satisfecho,2,0
