Address Borough,Business Name,License Type,Latitude,Longitude
Queens,"82 AMBIKA, INC.",Business,40.71837265956164,-73.8037150820409
Manhattan,"10TH AVENUE HOSPITALITY GROUP, LLC",Business,40.749926214265855,-74.00255167247886
Brooklyn,"RENT-A-CENTER EAST, INC.",Business,40.68745894721605,-73.93972948751967
Manhattan,LA MOLL M & S INC.,Business,40.75411096562422,-73.97056549263948
Manhattan,NEW CAROLINA GROCERY CORP.,Business,40.72120057437809,-73.9794980133173
Queens,U & A GROCERY INC,Business,40.74995933087218,-73.88220430996579
Brooklyn,18TH AVENUE CUCCI'S DELI INC.,Business,40.61212766665871,-73.99727350949756
Brooklyn,"YASIR, ABBAS",Business,40.60172702658989,-73.93728607711414
Manhattan,TIME SQUARE FOOD INC.,Business,40.76132990517925,-73.98681349999188
Queens,KTO KITCHEN CREATION INC.,Business,40.75450975256103,-73.83304695433452
Brooklyn,EXPRESS DELI RANCH 1 CORP,Business,40.66286282455516,-73.95087502790511
Brooklyn,"L & W PERFORMANCE, INC.",Business,40.639366933158506,-74.00381576232836
Brooklyn,CONTEMPORARY DESIGN CONSTRUCTION INC.,Business,40.589448749767065,-73.94658685247747
Staten Island,MASTER-HAND CONTRACTING CORP,Business,40.59211229458368,-74.09099501622835
Queens,74ST GROCERY & NEWSSTAND INC.,Business,40.74686669964545,-73.89129361140361
Bronx,SEAGULL SERVICE CORP.,Business,40.81013408611091,-73.927766047067
Brooklyn,BROOKLYN HEIGHTS MONTESSORI SCHOOL,Business,40.68790271482162,-73.99321749448787
Brooklyn,STOP1-45 FOOD MART CORP,Business,40.667392979497734,-73.9231227884606
Brooklyn,"AMERICAN BIOMED INSTRUMENTS, INC.",Business,40.67890677711277,-73.8947032523343
Queens,EUROCRAFT CONTRACTING INC.,Business,40.69629157805009,-73.84553695946923
Queens,BHELA INC.,Business,40.70070398098829,-73.78940241455548
Queens,"SINGH, KEDAR",Business,40.68797196158623,-73.83168829581881
Manhattan,WELCOME HOME ANTIQUES LTD.,Business,40.78735824210358,-73.9715510922207
Brooklyn,MME HOME IMPROVEMENT INC,Business,40.64640202844649,-73.95008715812727
Bronx,"MYRTLE MEDICAL SUPPLY, LLC",Business,40.903932487028925,-73.8534723672495
Manhattan,SHERWOOD 21 GARAGE LLC,Business,40.74642931599236,-74.00519330122299
Brooklyn,C.R.M. HOME IMPROVEMENTS CORP.,Business,40.60687034241854,-73.98428339809597
Staten Island,"ALL SERVICE CARPENTRY, LLC",Business,40.502824420654605,-74.24570970194277
Bronx,"STAPLES THE OFFICE SUPERSTORE EAST, INC.",Business,40.82398595077854,-73.93104261094479
Queens,"SOLANO, SEGUNDO",Business,40.74713940711898,-73.88385861231218
Manhattan,ROCK RIDGE CONSTRUCTION MANAGEMENT LLC,Business,40.735568332947736,-73.99474981125093
Brooklyn,SCM CONTRACTING & REMODELING LLC,Business,40.61111624493449,-73.98225466939361
Brooklyn,EK EXPRESS WAY NY INC.,Business,40.613231041898715,-73.99615691750166
Manhattan,DUANE READE,Business,40.75104871119621,-73.97425185507959
Brooklyn,"WIN SING, INC.",Business,40.628750071010394,-74.00446002104512
Bronx,2321 BELMONT REALTY CORP.,Business,40.853195995848765,-73.88688694653077
Bronx,STANDARD PARKING CORPORATION,Business,40.8304812704075,-73.92439421908942
Manhattan,"T-VERA SYNCRETIC, LLC",Business,40.78619853703055,-73.97750993775612
Manhattan,"ANDROMEDA CONTRACTING, INC.",Business,40.80326808253412,-73.9581147002217
Staten Island,DANNY'S CONSTRUCTION & ROOFING CORP.,Business,40.616914460701395,-74.15497093862903
Brooklyn,"CONSTRUCTION SERVICES OF NY, INC.",Business,40.67724184704687,-73.99074900210144
Brooklyn,CARIBBEAN GARDEN INC,Business,40.632796079473955,-73.92910729861686
Queens,TAIWAN HENAN CONSTRUCTION CORP,Business,40.7331968246775,-73.87667723440661
Manhattan,"ZHENG, MEI YING",Business,40.71801254609901,-73.98989559784327
Queens,ALPINA CONTRACTORS INC.,Business,40.73549333695945,-73.84630487801633
Brooklyn,GUANG WEI CONSTRUCTION NY INC.,Business,40.582861952509255,-73.9872267512122
Brooklyn,"CUSTOM WRECKERS INC,",Business,40.591772080047505,-73.97396041089213
Manhattan,"D'ANGELO, CIRO",Business,40.76715936779602,-73.9839062243078
Bronx,BEST DAY & NIGHT DELI GROCERY CORP,Business,40.81394733414999,-73.89955089256614
Queens,"ALVARADO, JOSE",Business,40.70196093232687,-73.80980800953166
Queens,DUNHILL AUTO BODY INC.,Business,40.75389590491332,-73.93983901728065
Brooklyn,BROOKLYN FINEST HOME IMPROVEMENT INC.,Business,40.67686777374317,-73.87081838778708
Manhattan,"FRED MEDINA FLOORS, INC.",Business,40.79570055226163,-73.96543663781749
Brooklyn,SPEED & SOUND ELECTRONICS CORP.,Business,40.6195881145755,-73.91677690001941
Queens,PUFFY MART INC,Business,40.70171061388343,-73.88358792071455
Brooklyn,"EVAGELISTA, MICHAEL",Business,40.59791510087623,-74.00319403210482
Manhattan,Interior Management Inc.,Business,40.75377206946987,-73.96588068861934
Brooklyn,BROOKLYN BUREAU OF COMMUNITY SERVICE,Business,40.687758915786425,-73.98289773820245
Queens,JF CHAVEZ CORP,Business,40.709719891801285,-73.7831302325165
Brooklyn,"Savory, Victor",Business,40.66260196338981,-73.9341794963173
Queens,JMP FINANCIAL SERVICES LLC,Business,40.76106998975659,-73.92059251742347
Queens,SKM CONTRACTING L.L.C.,Business,40.769600397437145,-73.73377105836407
Manhattan,"ANGELO VIVOLO RESTAURANT ASSOCIATES, INC.",Business,40.77184757425288,-73.96152818498409
Brooklyn,KING 99 CENTS INC.,Business,40.70302696262278,-73.91715241690503
Manhattan,"K & Y COMMUNICATION, INC",Business,40.867516113307175,-73.92108728118858
Bronx,PAWN BROKERS OF AMERICA III LTD.,Business,40.87880342780511,-73.87310561184665
Manhattan,SUSHILA GROCERY CORP.,Business,40.730635929936504,-74.00677603069141
Brooklyn,TALYAN CORP,Business,40.66187380794331,-73.87909788357702
Bronx,"REYES, DICKSON A",Business,40.828495287768234,-73.88039948779662
Brooklyn,ROEBLING CHECK CASHING CORP.,Business,40.709154424777665,-73.96069870093511
Queens,B & M ELECTRONIC DIAGNOSTIC REPAIR SEVICE INC.,Business,40.59723362749063,-73.79243304871567
Brooklyn,THE HYUN GROCERY INC.,Business,40.619216256381016,-73.92276403517577
Manhattan,WEST VILLAGE CHOICE DELI INC.,Business,40.73435221436486,-74.00848313985266
Queens,DADA 10 INC.,Business,40.75518704956212,-73.74939263710816
Brooklyn,"XU, YU YI",Business,40.59274550859893,-73.96996329923009
Staten Island,"HUFFSMITH, JUSTIN",Business,40.52854081833232,-74.15829490072191
Queens,TEJEDA BROS. FOOD CORP,Business,40.70018922484055,-73.89414309433876
Brooklyn,CLOVERWISH ORGANIC FOODS & MARKET LLC,Business,40.69609888662206,-73.9336559781734
Staten Island,"RIVERA, ANTHONY",Business,40.622945797415234,-74.15825222324956
Manhattan,"VIDA ENTERPRISES, INC.",Business,40.86643394166972,-73.92833398605853
Brooklyn,"C&C ALL IN ONE MAINTENANCE, LLC",Business,40.70349496535301,-73.9152944142817
Staten Island,"XU, MICHAEL",Business,40.60508493680474,-74.13494169443779
Manhattan,THE PUSSYCAT LOUNGE INC,Business,40.70814203196457,-74.01352584698965
Brooklyn,"BIG APPLE SEWER & DRAIN, INC.",Business,40.59353392251009,-73.96282275229171
Brooklyn,EXTRA VANTAGE CONSTRUCTION INC.,Business,40.67409790700534,-73.94631717683508
Manhattan,ALI BABA'S TERRACE INC.,Business,40.752466784765815,-73.97026303855291
Staten Island,SIEEP MART CORP,Business,40.63576901958725,-74.13492447591588
Staten Island,A & A GLASS ENTERPRISES INC,Business,40.63739821057071,-74.14494431378573
Bronx,"GUZMAN ACEVEDO, CATHERINE",Business,40.82516854373848,-73.87011496091921
Staten Island,John J. Doody & Son Inc.,Business,40.61329484153061,-74.11989207992688
Manhattan,PLAZA COLLECTIBLE CORPORATION,Business,40.76455907920533,-73.97778077108299
Queens,"AMERICAN TRADEWORKS, INC.",Business,40.75907009647808,-73.79945487291441
Brooklyn,CROWN BAGEL DELI CORP,Business,40.675131102919465,-73.96323511560156
Queens,T WHOLESALE JEWELER 3 INC.,Business,40.75014960340477,-73.88039938838344
Staten Island,A1A HOME IMPROVEMENT CORP.,Business,40.58041387077673,-74.09448907441303
Manhattan,"RH4H, LLC",Business,40.774844790401744,-73.95394078073383
Queens,HARRY SCAFFOLDING & CONTRACTING CORP.,Business,40.74208975325865,-73.71991152610221
Manhattan,"SKY 5TH AVENUE, LLC",Business,40.71560834059864,-74.00741660173145
Brooklyn,"FIVE STAR FOOD & GROCERY, LLC",Business,40.633728991185656,-73.96378754662472
Staten Island,FRANCESCO LEONE,Business,40.51060362315481,-74.23236024503953
Brooklyn,432 86TH STREET GEM CORP.,Business,40.62229660021043,-74.02754643287062
Manhattan,SKYLINK ELECTRONICS INC,Business,40.71400800207992,-73.99062486132922
Staten Island,"VITELLO, CHARLES",Business,40.60506613399716,-74.13691518425617
Brooklyn,AROOBA CORP,Business,40.668324871341746,-73.90649664868171
Brooklyn,H2 TOP CLEANERS INC,Business,40.650921990176975,-74.01123304167605
Queens,"FIORE, GEORGE M",Business,40.75971186509636,-73.91368880587495
Brooklyn,EXPRESS EMPLOYMENT AGENCY INC.,Business,40.63677570045716,-74.00707275788541
Brooklyn,"PEOPLE FIRST SURGICAL SUPPLIES, INC.",Business,40.69192113864761,-73.92441430955273
Brooklyn,ACTIVE AUTO & EQUIPMENT CARRIERS INC.,Business,40.62362824682374,-73.99448123754941
Brooklyn,"KALAZ, MOHAMED",Business,40.67643684460325,-73.9836937807482
Brooklyn,SPRINT CONNECT LLC,Business,40.72661894728985,-73.95240107103757
Queens,"KOSTYANTYN, GARKUSHA",Business,40.6995449618161,-73.89496998978348
Queens,"S & B IRON WORKS, INC.",Business,40.68280295769995,-73.8409206780559
Queens,KIM'S ELECTRONICS CORPORATION,Business,40.73254337163635,-73.8844216767954
Manhattan,"GI JEWELRY, INC",Business,40.71639352828622,-73.99651531047331
Queens,"MAXIMUS I CONTRACTING, CORP.",Business,40.7624350842313,-73.90718396488224
Brooklyn,"SAMI'S METRO PARTNER ASSOCIATE, CORP.",Business,40.57693246762542,-73.98192896936717
Queens,AR CONCEPTS INC.,Business,40.719727764459854,-73.85722152920118
Queens,MEL'S ELECTRONIC SERVICE CORP.,Business,40.75890798556251,-73.76321444692391
Queens,SPRINT SPECTRUM L.P.,Business,40.75647562050411,-73.92954597229094
Staten Island,"BODENSCHATZ, CHESTERE",Business,40.61272983012434,-74.14566872835941
Queens,SS & BC CORP.,Business,40.79167775542832,-73.84590070314135
Brooklyn,"TEN JAPANESE CUISINE, CORP.",Business,40.66337731254919,-73.98452600177184
Brooklyn,"M.B. CONTRACTING, INC.",Business,40.63412621619139,-74.01502766277218
Manhattan,"WADHWA, AMIT",Business,40.748023612653874,-73.98906096404366
Brooklyn,A & M BEST WIRELESS USA LLC,Business,40.67989479252127,-73.94057276858216
Queens,LONERGAN HOMEIMPROVEMENTS INC,Business,40.58529241922016,-73.8228060058684
Manhattan,HOWARD GRAND CORP.,Business,40.721638732955114,-74.00438326189878
Staten Island,"CHAPARRO, JORGE",Business,40.62570383005498,-74.16446577292356
Brooklyn,FRAN CO'S PIZZERIA & FRIED CHICKEN INC.,Business,40.64666598980398,-73.95812292102849
Queens,Mad Mechanical Corp,Business,40.784635855066405,-73.85304158623907
Queens,HOPE HOME IMPROVEMENT INC.,Business,40.68059920424124,-73.83528346996931
Manhattan,"PORTABLES UNLIMITED, INC.",Business,40.71449589369315,-74.01560490453926
Staten Island,"BLUE STRATUS, INC.",Business,40.61173995092477,-74.07646735931692
Brooklyn,"PASQUALE, RELLA",Business,40.61863423943356,-73.9111949000573
Brooklyn,OMNIPOINT COMMUNICATIONS INC.,Business,40.64302935124429,-73.97890945895286
Queens,BENINC INC.,Business,40.68162265600921,-73.77650101242811
Manhattan,"ALEXTRO COLLECTIONS, LLC",Business,40.79567966050911,-73.96919636134085
Brooklyn,FLATBUSH FOOD MART CORP.,Business,40.645579033105136,-73.95806234355005
Queens,QUALITY HANDS PLACEMENT COMPANY INCORPORATED,Business,40.7482762955458,-73.89901471690335
Queens,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",Business,40.7591026030726,-73.82989864889562
Staten Island,TILE GALORE INC.,Business,40.54830206742,-74.16323896049686
Queens,3 KINGS COLLISION INC.,Business,40.68236349557374,-73.8407053961516
Bronx,RADIOSHACK CORPORATION,Business,40.82927248538536,-73.82489528451474
Manhattan,AMACO MANAGEMENT & CONSULTING INC.,Business,40.79138024380987,-73.93876867195794
Manhattan,JUNZI COLUMBIA LLC,Business,40.80597404569532,-73.96537350793922
Manhattan,CORNELL UNIVERSITY,Business,40.765345608022415,-73.95485706771842
Staten Island,KUMANAN NEWS STAND INC,Business,40.54948473317408,-74.15147529766847
Queens,"ONE-STOP TRANSMISSION, INC.",Business,40.70174717350001,-73.89297570512822
Manhattan,HILUX CONSTRUCTION COMPANY LLC,Business,40.73373756421022,-73.99436747803132
Bronx,"MARK & ASSOCIATES OF NEW YORK, LTD.",Business,40.843820247588795,-73.83471668084697
Bronx,UNCLE GUERLAIN DELI CORP.,Business,40.840163583948595,-73.86355508824543
Queens,GLOBAL CONSTRUCTION & DEMOLITION CONSULTING LLC,Business,40.715134156349414,-73.77256852913585
Bronx,"G.E.J. PREMIERE, LLC",Business,40.80656809034996,-73.9268162890022
Manhattan,"KALIMIAN-KASHANI, ROUHOUAH",Business,40.77318559794322,-73.95063117686826
Staten Island,DMJ CONTRACTING CORP.,Business,40.61029590767597,-74.12652085877392
Bronx,ONE DELI GROCERY CORP,Business,40.858789670541285,-73.9051226663204
Brooklyn,ORELLE DIAMONDS LLC,Business,40.604586127916505,-73.95240884570849
Brooklyn,"HASSAN, ALI M",Business,40.6933707247541,-73.97593653823584
Brooklyn,SPECIAL GOURMET DELI & GRILL CORP,Business,40.68061260986693,-73.9286057912205
Staten Island,"CHAUDHRY, SHAKIL A",Business,40.6050872577996,-74.13295016410505
Queens,B & A TRIANGLE HOLDINGS INC,Business,40.732280926895754,-73.79768809504681
Bronx,"SOSA, NIXON",Business,40.84218792938632,-73.8557587965416
Manhattan,"SHAH, LEENA J.",Business,40.77873017639788,-73.97783020320583
Bronx,A & H 99 DISCOUNT AND DELI CORP,Business,40.85584208081007,-73.8958329513094
Brooklyn,B N RESTORATION INC,Business,40.63931991622503,-73.99018495818959
Queens,SOLAR EARTH INC.,Business,40.669576447961866,-73.77542388424817
Queens,"J & A BUY GOLD & DIAMOND, INC.",Business,40.70622737318506,-73.89679171121621
Bronx,RAY TRANSMISSION & AUTO REPAIRS INC,Business,40.858305219275245,-73.89112231288588
Queens,COMMUNITY PAWNBROKERS 9402 INC.,Business,40.68448095373771,-73.860697094989
Brooklyn,MY PHONE DOKTOR INC.,Business,40.630998732693115,-73.96644423530482
Brooklyn,S & A SHOES INC,Business,40.68587657672363,-73.91568457518089
Bronx,4G CELLULAR CENTER INC.,Business,40.86227263343907,-73.89859577898424
Manhattan,"CHAMBERS/CHURCH PIZZA, INC.",Business,40.71479035845109,-74.00806220887485
Queens,KEARNEY HOME CARE SERVICES INC.,Business,40.7444112924232,-73.91940701442707
Brooklyn,SHUTTER BUILDER LLC,Business,40.6188421359624,-74.02182492454824
Bronx,SUNSHINE DELI AND GROCERY CORP,Business,40.88482638413564,-73.86210362552137
Manhattan,ROUTE 46 DRY CLEANERS LLC,Business,40.80807748638791,-73.9526895985038
Queens,MYUNG KWANG KIM,Business,40.76477287970676,-73.7682980967541
Queens,SPRING GARDEN WORKSHOP INC,Business,40.74916586448059,-73.86926702750503
Brooklyn,AMERICAN HOME REMODELING CONTRACTORS INC,Business,40.57556430621826,-73.96472621404234
Manhattan,RAJAH GROCERY & CANDY CORP,Business,40.803272856721925,-73.93821231273648
Manhattan,"ALSALAHI, GALAL",Business,40.82041038794796,-73.95485945631597
Queens,PROJECT WIRELESS INC,Business,40.681553911655605,-73.76540722161066
Brooklyn,USA GC LLC,Business,40.699999050470346,-73.92042723300916
Queens,PROMISE LAND PAINTING & CONST. NY INC,Business,40.727218463788454,-73.88434432184505
Brooklyn,"CADET, LIONEL",Business,40.6391584629225,-73.92905009493492
Staten Island,NES GROUP INC.,Business,40.6177354290085,-74.15476752988496
Queens,CASTOR AUTO SALES INC.,Business,40.69679378024258,-73.76181221907402
Manhattan,"513 THIRD REST, LTD.",Business,40.7459963897515,-73.97791327500578
Queens,SMN AMERICAN INC,Business,40.76304299000433,-73.77069385401394
Queens,32-11 CHANNEL FOOD CORP.,Business,40.59851223481279,-73.76644438966412
Brooklyn,"STUKALINA,LYUDMILA & ROZITIS, VIATCHESLAW",Business,40.57326626070995,-73.98855324242426
Bronx,"MITCHELL, SHAMIEKA",Business,40.84370157474237,-73.90131308619596
Brooklyn,"ARGIBAY, ABELARDO JR",Business,40.64858761949813,-73.97935095373073
Brooklyn,"HAKIMOV, KAMOLIDDIN",Business,40.58596516756306,-73.95888824397484
Brooklyn,"ACTIVE ATOM, INC.",Business,40.59448259633538,-73.94074960478294
Manhattan,WATCHES ARE US INC.,Business,40.71015997349798,-74.00764684363229
Staten Island,MMJ CONSTRUCTION INC,Business,40.57772478084975,-74.10000744280953
Brooklyn,"PEREZ, ANGELA & ELENANI, ABDELRAHMAN",Business,40.598806286799714,-73.93678468224755
Manhattan,"THE PANTS PUB, LTD.",Business,40.72480601443732,-73.99237312259189
Manhattan,"CEX BROADWAY, LLC",Business,40.726952578924944,-73.99549732753373
Brooklyn,"DHAITI,THOMAS",Business,40.63843783663143,-73.95287472802225
Brooklyn,LET'S GO WIRELESS INC.,Business,40.63223206477111,-73.94701376747533
Manhattan,RADIOSHACK CORPORATION,Business,40.74067027188429,-73.98752849361257
Manhattan,"95 WORTH, LLC",Business,40.71633585401581,-74.00447670389373
Queens,"BANKS, ISAAC",Business,40.680558903323714,-73.76338447937535
Brooklyn,CYBER-STRUCT GENERAL CONTRACTORS INC.,Business,40.64360340462722,-74.01882418146295
Bronx,"TRAORE, ISSA",Business,40.8430376877755,-73.91939956981936
Brooklyn,"SEYTOV, RUSLAN",Business,40.6127454403012,-74.03499448820676
Brooklyn,ANJHI CONSULTING CORP,Business,40.6799178318493,-73.96274575224206
Brooklyn,"ALFA MEDICAL SUPPLIES, INC.",Business,40.587672531567904,-73.96779814855745
Queens,FLORENZIA STONE & MARBLE INC.,Business,40.76830930078517,-73.92689082212107
Manhattan,J. J. J. CLEANERS INC,Business,40.76411983756823,-73.97735494657256
Queens,PLANET HOBBYWOOD INC,Business,40.75434314009773,-73.87231763627443
Manhattan,ALEX MUSICAL INSTRUMENTS INC.,Business,40.759377901138265,-73.98305622304197
Queens,A & J ALUMINUM SIDING CORP.,Business,40.781395442940216,-73.81563654437906
Queens,"HUANG, SHOUCHAO",Business,40.75036699948048,-73.8546366507489
Manhattan,"HESS MART, INC.",Business,40.8640858360104,-73.91800384109645
Queens,TOWER RECORDS INC.,Business,40.77830829075199,-73.77718388387713
Manhattan,TEUDIS ENTERPRISES LLC,Business,40.84841753764523,-73.93258236181583
Bronx,"GMI SERVICES, INC.",Business,40.820113658593655,-73.89229036599433
Brooklyn,80 WYTHE LLC,Business,40.7220427731871,-73.95773643915585
Bronx,"RC AUTOMOTIVE DISTRIBUTORS, INC.",Business,40.82331665942745,-73.8196935787714
Queens,WISDOM- 6365 CORP,Business,40.69201920010886,-73.76513240215984
Bronx,"FABRIC SAVE-A-THON SO. BLVD., INC.",Business,40.862606518800334,-73.90063789875295
Brooklyn,1025 PROPERTY MANAGEMENT INC.,Business,40.624209840708254,-73.96309385403603
Brooklyn,"A.D. CUSTOM INTERIORS, INC.",Business,40.591195276754064,-73.9882477207267
Queens,"HERNANDEZ, GERBER",Business,40.78295030256006,-73.84858217207817
Manhattan,1825 GOURMET DELI INC.,Business,40.80171111351019,-73.94357752809863
Queens,"ED BARBER SHOP, INC.",Business,40.73141669295879,-73.81082081805789
Manhattan,EYEPARK US INC,Business,40.80869382531005,-73.94979567436984
Brooklyn,"SALEH, MAHFOOD ALI",Business,40.686578955014795,-73.9475366816091
Brooklyn,"GAMESTOP, INC.",Business,40.64333805733783,-74.01216864619394
Brooklyn,STEPHANIE DELI GROCERY NY CORP,Business,40.694173114142856,-73.95960765995456
Brooklyn,NIGNNM CONSTRUCTION & RENOVATIONS LLC,Business,40.6847187335387,-73.96366611031684
Staten Island,"RUSINAK, VASIL",Business,40.530233309834,-74.20571131709971
Brooklyn,"CIRCUIT CITY STORES, INC",Business,40.63152083208226,-73.94629738450666
Brooklyn,STAR HOMES DESIGN & MANAGEMENT INC.,Business,40.68418401628477,-73.95034732608143
Bronx,"LEVY, FRANK",Business,40.90508865949277,-73.9105118862516
Manhattan,23 DRY CLEAN & LAUNDRY INC.,Business,40.73941285175331,-73.98482950710041
Brooklyn,"18TH AVENUE AUTO CENTER, INC.",Business,40.61321182798073,-73.99614611331805
Brooklyn,UN-CONSTRUCTION CORP.,Business,40.619747061062235,-74.00649101284868
Staten Island,RICHMOND MANAGEMENT SERVICES INC.,Business,40.53370994857183,-74.23486888387826
Manhattan,EAST 87 BURGERS LLC,Business,40.7777876891917,-73.94872133350079
Queens,"DELGADO, JESUS",Business,40.70754829596954,-73.9072784226411
Brooklyn,"CARL'S AUTO SALES BODY AND FENDER REPAIRS, INC.",Business,40.658148419652925,-73.90135331424068
Brooklyn,"T BURGER, LLC",Business,40.687076927124046,-73.9757440988426
Queens,"QUICK MOBILE, INC.",Business,40.74597414619931,-73.89981217401493
Bronx,FRESH FARM FOOD CORP.,Business,40.84219061984769,-73.8557154207236
Manhattan,PS FABRICS & CRAFTS INC.,Business,40.71724988627543,-74.00371560696578
Brooklyn,B & Y SURGICAL SUPPLIES INC.,Business,40.58844720779254,-73.98392049033929
Bronx,DHAKA DISCOUNT INC,Business,40.8219469101113,-73.9150207922285
Manhattan,KELLY ST. PARKING LLC,Business,40.731601701300136,-73.98842501515058
Queens,"LIGHTNING CONTRACTING, INC.",Business,40.75693239756193,-73.90784134900434
Queens,VIVA WIRELESS CORP.,Business,40.700438901343894,-73.9067220934607
Brooklyn,"AHMED KASSIM, NORMAN A.",Business,40.673036716903944,-73.96285414071265
Staten Island,"TONY'S STORM ROOFING CO., INC.",Business,40.56679983252941,-74.1067936950667
Brooklyn,S & J WIRELESS INC,Business,40.695145486379026,-73.93200168544408
Brooklyn,"TSOY, VALERIY",Business,40.63000866714557,-74.01760984986788
Queens,SADDLESTONE CAPITAL LLC,Business,40.70350158572091,-73.89352109845784
Brooklyn,BROOKLYN SPORTS AND PARTY CENTER INC.,Business,40.66024380529922,-74.00153182862648
Queens,KESHAO CONSTRUCTION INC,Business,40.74990885978163,-73.81636250543939
Manhattan,LEVEL SOLAR INC,Business,40.748951680480104,-73.9936227166677
Queens,"RIVOIRA, EDUARDO",Business,40.72378657276794,-73.75047759423627
Bronx,KINGSBRIDGE TOBACCO & CONVENIENCE STORE INC,Business,40.86375910563197,-73.89425149485061
Staten Island,RODRIGUEZ JOSE,Business,40.584674472768285,-74.09698285891712
Brooklyn,"M.A. CONSTRUCTION & RENOVATION, INC.",Business,40.64346717282189,-73.97254211884943
Queens,"A. INTERNATIONAL, LTD.",Business,40.76614662190295,-73.91513892115357
Brooklyn,528 CLARKSON CORP.,Business,40.655897968447704,-73.94207902128387
Manhattan,MILLENIUM COMPUTERS & CAMERAS INC,Business,40.76357456339982,-73.98271943523328
Queens,INNOWORKS AND RESTORATION CORPORATION,Business,40.75102737863418,-73.73768550668616
Bronx,167 ST. CORP.,Business,40.8355620495601,-73.92077464348974
Manhattan,"NYC AUTOMOTIVE, INC.",Business,40.764171411879886,-73.99639007321586
Bronx,PAY-O-MATIC CHECK CASHING CORP.,Business,40.86275236867181,-73.90433611242503
Brooklyn,TAGCO CONSTRUCTION INC.,Business,40.690375386879055,-73.9197031075702
Bronx,"ARISTY, LENIS O",Business,40.84091437504712,-73.92097788675667
Queens,10-01 DELI AND FOOD CORP,Business,40.7568185222211,-73.94422556500824
Brooklyn,BOGOPA ST. JOHN'S INC.,Business,40.6700765349322,-73.9218796319626
Brooklyn,CROWN DELI OF N.Y. INC.,Business,40.69098250902133,-73.99705753315664
Bronx,"ROJAS, JOHN",Business,40.87258813450277,-73.87957170504487
Queens,BERTOLINI CONTRACTING INC.,Business,40.68382215414699,-73.8395805753734
Queens,D & J B HOME IMPROVEMENT CORP.,Business,40.74268243413252,-73.88165781720775
Queens,"MARBLE TECHNIQUES, INC.",Business,40.78414587886642,-73.83767057525725
Staten Island,WHITE SHARK INC.,Business,40.5513911854786,-74.15645985556762
Brooklyn,S.M. CONSTRUCTION US LTD.,Business,40.68111030248345,-73.89118447571039
Brooklyn,STERN'S RENOVATIONS INC.,Business,40.631793988694355,-73.99433284887316
Staten Island,"CUNNINGHAM, WILLIAM P",Business,40.62983815357871,-74.10240204672998
Staten Island,"KUTRZUBA, MARIUSZ A",Business,40.56058993360693,-74.16176822983923
Queens,"AICHINGER, RICHARD",Business,40.70925281999934,-73.90072582175868
Queens,JEFFELI INC.,Business,40.74573992424283,-73.90193457730503
Brooklyn,SUNLIGHT GLOW GENERAL CONTRACTING INC.,Business,40.65208897735239,-73.9333573758178
Bronx,"MARINO, TADDO",Business,40.856832310686045,-73.8864614269521
Manhattan,TRANSFIGURATION CHURCH,Business,40.7147247606296,-73.99883846590642
Brooklyn,"M.I.R. ENTERPRISES, INC.",Business,40.5889666998082,-73.99040838629429
Bronx,JJC NEW ERA TECHNOLOGY INC.,Business,40.806576581610024,-73.91899219372078
Manhattan,"TRIBECA GRAND HOTEL, INC.",Business,40.71912724602971,-74.0051659214096
Staten Island,"DESARIO, JOSEPH D",Business,40.54048990922475,-74.16159005195608
Brooklyn,"RAJABOV, JASURBEK",Business,40.60030831456497,-73.95572487712084
Brooklyn,IDEAL FURNITURE WAREHOUSE CORP.,Business,40.63356983064347,-74.00635544857639
Bronx,3727 VARIETY CORP.,Business,40.82633640949542,-73.82181724709719
Staten Island,"MURPHY, ERIN P",Business,40.54623379901443,-74.18068498416149
Bronx,GOTHAM LAUNDRY LLC,Business,40.83442401601408,-73.89461613055451
Bronx,"EIDAH, ABDO SALEH",Business,40.8372331893995,-73.88731522885517
Bronx,FULL STOP CONVENIENCE CORP.,Business,40.87759914869007,-73.86637836826327
Brooklyn,"SATTAR, ABDUL",Business,40.65233028198011,-74.00871417006428
Bronx,MIDNIGHT DELI AND GROCERY CORP,Business,40.826478009649094,-73.87530111922433
Brooklyn,"MJ'S STORE, INC",Business,40.671964267977415,-73.95031676893322
Bronx,"RODRIGUEZ, JEREMY A",Business,40.862262597105385,-73.89061331368761
Staten Island,"S&D UNIQUE RENO&DESIGN, LLC.",Business,40.62846564162658,-74.12219256712801
Bronx,A.L.E. GROCERY CORP.,Business,40.83084430749357,-73.89698867344669
Queens,MARLENE D. NIEVES,Business,40.71360263196906,-73.90651970499735
Manhattan,"E. VOGEL, INC.",Business,40.71936615574872,-74.00023809499653
Queens,"AGENCIA DE EMPLEOS POPULAR COMPANY, INC.",Business,40.74825063916961,-73.87816517573096
Queens,"BELLIZZI, RONALD",Business,40.7336809069404,-73.8701020546854
Queens,"NEFTALI, GUTIERREZ A",Business,40.71212753122888,-73.76925662990344
Queens,SINBO INC,Business,40.73963361078442,-73.92484373461771
Queens,UNIQUE GROUP USA CORP,Business,40.75568406641523,-73.88411081494077
Staten Island,ANTONIO & SON INC.,Business,40.62917407873918,-74.11931176170724
Manhattan,"SURVIVORS, INC.",Business,40.70990980999781,-74.01217719210736
